start,end,text,words,speaker
1055.92,1066.02,"Davon profitieren beispielsweise die Bundespolizei, das Bundeskriminalamt, vor allem aber auch das Bundesamt für Sicherheit in der Informationstechnik enorm.","[{'word': 'Davon', 'start': np.float64(1055.92), 'end': np.float64(1056.361), 'score': np.float64(0.925), 'speaker': 'SPEAKER_16'}, {'word': 'profitieren', 'start': np.float64(1056.381), 'end': np.float64(1057.122), 'score': np.float64(0.918), 'speaker': 'SPEAKER_16'}, {'word': 'beispielsweise', 'start': np.float64(1057.162), 'end': np.float64(1058.385), 'score': np.float64(0.92), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(1058.405), 'end': np.float64(1058.545), 'score': np.float64(0.932), 'speaker': 'SPEAKER_16'}, {'word': 'Bundespolizei,', 'start': np.float64(1058.585), 'end': np.float64(1060.048), 'score': np.float64(0.89), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1060.068), 'end': np.float64(1060.228), 'score': np.float64(0.843), 'speaker': 'SPEAKER_16'}, {'word': 'Bundeskriminalamt,', 'start': np.float64(1060.268), 'end': np.float64(1061.411), 'score': np.float64(0.9), 'speaker': 'SPEAKER_16'}, {'word': 'vor', 'start': np.float64(1061.431), 'end': np.float64(1061.511), 'score': np.float64(0.947), 'speaker': 'SPEAKER_16'}, {'word': 'allem', 'start': np.float64(1061.551), 'end': np.float64(1061.812), 'score': np.float64(0.902), 'speaker': 'SPEAKER_16'}, {'word': 'aber', 'start': np.float64(1061.852), 'end': np.float64(1062.052), 'score': np.float64(0.924), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(1062.072), 'end': np.float64(1062.252), 'score': np.float64(0.842), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1062.293), 'end': np.float64(1062.493), 'score': np.float64(0.916), 'speaker': 'SPEAKER_16'}, {'word': 'Bundesamt', 'start': np.float64(1062.533), 'end': np.float64(1063.034), 'score': np.float64(0.877), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(1063.054), 'end': np.float64(1063.214), 'score': np.float64(0.948), 'speaker': 'SPEAKER_16'}, {'word': 'Sicherheit', 'start': np.float64(1063.254), 'end': np.float64(1063.675), 'score': np.float64(0.831), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(1063.715), 'end': np.float64(1063.796), 'score': np.float64(0.976), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(1063.836), 'end': np.float64(1063.976), 'score': np.float64(0.965), 'speaker': 'SPEAKER_16'}, {'word': 'Informationstechnik', 'start': np.float64(1064.036), 'end': np.float64(1065.299), 'score': np.float64(0.818), 'speaker': 'SPEAKER_16'}, {'word': 'enorm.', 'start': np.float64(1065.359), 'end': np.float64(1066.02), 'score': np.float64(0.954), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1066.28,1070.248,"Das ist gut so, Kolleginnen und Kollegen.","[{'word': 'Das', 'start': np.float64(1066.28), 'end': np.float64(1066.441), 'score': np.float64(0.895), 'speaker': 'SPEAKER_16'}, {'word': 'ist', 'start': np.float64(1066.501), 'end': np.float64(1066.822), 'score': np.float64(0.978), 'speaker': 'SPEAKER_16'}, {'word': 'gut', 'start': np.float64(1066.842), 'end': np.float64(1067.022), 'score': np.float64(0.914), 'speaker': 'SPEAKER_16'}, {'word': 'so,', 'start': np.float64(1067.042), 'end': np.float64(1067.583), 'score': np.float64(0.736), 'speaker': 'SPEAKER_16'}, {'word': 'Kolleginnen', 'start': np.float64(1067.603), 'end': np.float64(1068.325), 'score': np.float64(0.952), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1068.365), 'end': np.float64(1068.585), 'score': np.float64(0.712), 'speaker': 'SPEAKER_16'}, {'word': 'Kollegen.', 'start': np.float64(1068.625), 'end': np.float64(1070.248), 'score': np.float64(0.828), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1070.268,1071.09,Für den,"[{'word': 'Für', 'start': np.float64(1070.268), 'end': np.float64(1070.449), 'score': np.float64(0.884), 'speaker': 'SPEAKER_16'}, {'word': 'den', 'start': np.float64(1070.489), 'end': np.float64(1071.09), 'score': np.float64(0.932), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1071.728,1087.073," Für den Zivil- und Bevölkerungsschutz sind für das Jahr 2026 rund 2 Milliarden Euro vorgesehen, ein Anstieg um rund 600 Millionen Euro, ein beispielloser Aufwuchs auf ein neues Rekordniveau.","[{'word': 'Für', 'start': np.float64(1071.728), 'end': np.float64(1072.008), 'score': np.float64(0.868), 'speaker': 'SPEAKER_16'}, {'word': 'den', 'start': np.float64(1072.049), 'end': np.float64(1072.289), 'score': np.float64(0.968), 'speaker': 'SPEAKER_16'}, {'word': 'Zivil-', 'start': np.float64(1072.349), 'end': np.float64(1072.609), 'score': np.float64(0.91), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1072.65), 'end': np.float64(1072.77), 'score': np.float64(0.944), 'speaker': 'SPEAKER_16'}, {'word': 'Bevölkerungsschutz', 'start': np.float64(1072.83), 'end': np.float64(1073.771), 'score': np.float64(0.915), 'speaker': 'SPEAKER_16'}, {'word': 'sind', 'start': np.float64(1073.811), 'end': np.float64(1073.972), 'score': np.float64(0.778), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(1074.012), 'end': np.float64(1074.192), 'score': np.float64(0.747), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1074.232), 'end': np.float64(1074.392), 'score': np.float64(0.965), 'speaker': 'SPEAKER_16'}, {'word': 'Jahr', 'start': np.float64(1074.432), 'end': np.float64(1074.673), 'score': np.float64(0.792), 'speaker': 'SPEAKER_16'}, {'word': '2026', 'start': np.float64(1074.693), 'end': np.float64(1075.995), 'score': np.float64(0.772), 'speaker': 'SPEAKER_16'}, {'word': 'rund', 'start': np.float64(1076.075), 'end': np.float64(1076.376), 'score': np.float64(0.901), 'speaker': 'SPEAKER_16'}, {'word': '2', 'start': np.float64(1076.416), 'end': np.float64(1076.756), 'score': np.float64(0.692), 'speaker': 'SPEAKER_16'}, {'word': 'Milliarden', 'start': np.float64(1076.776), 'end': np.float64(1077.558), 'score': np.float64(0.925), 'speaker': 'SPEAKER_16'}, {'word': 'Euro', 'start': np.float64(1077.598), 'end': np.float64(1077.998), 'score': np.float64(0.755), 'speaker': 'SPEAKER_16'}, {'word': 'vorgesehen,', 'start': np.float64(1078.038), 'end': np.float64(1078.679), 'score': np.float64(0.921), 'speaker': 'SPEAKER_16'}, {'word': 'ein', 'start': np.float64(1078.699), 'end': np.float64(1078.9), 'score': np.float64(0.783), 'speaker': 'SPEAKER_16'}, {'word': 'Anstieg', 'start': np.float64(1078.94), 'end': np.float64(1079.401), 'score': np.float64(0.855), 'speaker': 'SPEAKER_16'}, {'word': 'um', 'start': np.float64(1079.461), 'end': np.float64(1079.581), 'score': np.float64(0.94), 'speaker': 'SPEAKER_16'}, {'word': 'rund', 'start': np.float64(1079.661), 'end': np.float64(1079.982), 'score': np.float64(0.96), 'speaker': 'SPEAKER_16'}, {'word': '600', 'start': np.float64(1080.002), 'end': np.float64(1080.843), 'score': np.float64(0.863), 'speaker': 'SPEAKER_16'}, {'word': 'Millionen', 'start': np.float64(1080.883), 'end': np.float64(1081.524), 'score': np.float64(0.886), 'speaker': 'SPEAKER_16'}, {'word': 'Euro,', 'start': np.float64(1081.564), 'end': np.float64(1082.466), 'score': np.float64(0.963), 'speaker': 'SPEAKER_16'}, {'word': 'ein', 'start': np.float64(1082.486), 'end': np.float64(1082.726), 'score': np.float64(0.658), 'speaker': 'SPEAKER_16'}, {'word': 'beispielloser', 'start': np.float64(1082.786), 'end': np.float64(1084.169), 'score': np.float64(0.95), 'speaker': 'SPEAKER_16'}, {'word': 'Aufwuchs', 'start': np.float64(1084.209), 'end': np.float64(1084.81), 'score': np.float64(0.697), 'speaker': 'SPEAKER_16'}, {'word': 'auf', 'start': np.float64(1084.85), 'end': np.float64(1085.03), 'score': np.float64(0.971), 'speaker': 'SPEAKER_16'}, {'word': 'ein', 'start': np.float64(1085.05), 'end': np.float64(1085.23), 'score': np.float64(0.818), 'speaker': 'SPEAKER_16'}, {'word': 'neues', 'start': np.float64(1085.27), 'end': np.float64(1085.611), 'score': np.float64(0.982), 'speaker': 'SPEAKER_16'}, {'word': 'Rekordniveau.', 'start': np.float64(1085.671), 'end': np.float64(1087.073), 'score': np.float64(0.908), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1087.093,1097.23,Seit 2019 haben sich die Mittel für das Bundesamt für Bevölkerungsschutz und Katastrophenhilfe und für das THW verdreifacht.,"[{'word': 'Seit', 'start': np.float64(1087.093), 'end': np.float64(1087.374), 'score': np.float64(0.92), 'speaker': 'SPEAKER_16'}, {'word': '2019', 'start': np.float64(1087.394), 'end': np.float64(1088.936), 'score': np.float64(0.872), 'speaker': 'SPEAKER_16'}, {'word': 'haben', 'start': np.float64(1088.956), 'end': np.float64(1089.197), 'score': np.float64(0.877), 'speaker': 'SPEAKER_16'}, {'word': 'sich', 'start': np.float64(1089.237), 'end': np.float64(1089.437), 'score': np.float64(0.933), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(1089.457), 'end': np.float64(1089.557), 'score': np.float64(0.913), 'speaker': 'SPEAKER_16'}, {'word': 'Mittel', 'start': np.float64(1089.597), 'end': np.float64(1090.239), 'score': np.float64(0.885), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(1090.279), 'end': np.float64(1090.379), 'score': np.float64(0.94), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1090.419), 'end': np.float64(1090.599), 'score': np.float64(0.921), 'speaker': 'SPEAKER_16'}, {'word': 'Bundesamt', 'start': np.float64(1090.639), 'end': np.float64(1091.3), 'score': np.float64(0.883), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(1091.34), 'end': np.float64(1091.941), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'Bevölkerungsschutz', 'start': np.float64(1091.981), 'end': np.float64(1092.783), 'score': np.float64(0.89), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1092.823), 'end': np.float64(1092.943), 'score': np.float64(0.801), 'speaker': 'SPEAKER_16'}, {'word': 'Katastrophenhilfe', 'start': np.float64(1092.983), 'end': np.float64(1094.085), 'score': np.float64(0.82), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1094.125), 'end': np.float64(1094.285), 'score': np.float64(0.956), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(1094.325), 'end': np.float64(1094.465), 'score': np.float64(0.967), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1094.486), 'end': np.float64(1094.666), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'THW', 'start': np.float64(1094.726), 'end': np.float64(1095.407), 'score': np.float64(0.957), 'speaker': 'SPEAKER_16'}, {'word': 'verdreifacht.', 'start': np.float64(1095.447), 'end': np.float64(1097.23), 'score': np.float64(0.754), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1097.21,1109.609, Angesichts der Zunahme von Katastrophen und wachsender Bedrohungen sind diese massiven Investitionen aber absolut richtig und wichtig.,"[{'word': 'Angesichts', 'start': np.float64(1097.21), 'end': np.float64(1097.952), 'score': np.float64(0.883), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(1097.992), 'end': np.float64(1098.133), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'Zunahme', 'start': np.float64(1098.193), 'end': np.float64(1099.156), 'score': np.float64(0.977), 'speaker': 'SPEAKER_16'}, {'word': 'von', 'start': np.float64(1099.196), 'end': np.float64(1099.377), 'score': np.float64(0.992), 'speaker': 'SPEAKER_16'}, {'word': 'Katastrophen', 'start': np.float64(1099.417), 'end': np.float64(1100.139), 'score': np.float64(0.845), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1100.159), 'end': np.float64(1100.36), 'score': np.float64(0.783), 'speaker': 'SPEAKER_16'}, {'word': 'wachsender', 'start': np.float64(1100.4), 'end': np.float64(1101.042), 'score': np.float64(0.927), 'speaker': 'SPEAKER_16'}, {'word': 'Bedrohungen', 'start': np.float64(1101.062), 'end': np.float64(1102.186), 'score': np.float64(0.811), 'speaker': 'SPEAKER_16'}, {'word': 'sind', 'start': np.float64(1102.226), 'end': np.float64(1102.446), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'diese', 'start': np.float64(1102.466), 'end': np.float64(1102.767), 'score': np.float64(0.916), 'speaker': 'SPEAKER_16'}, {'word': 'massiven', 'start': np.float64(1102.807), 'end': np.float64(1103.289), 'score': np.float64(0.895), 'speaker': 'SPEAKER_16'}, {'word': 'Investitionen', 'start': np.float64(1103.329), 'end': np.float64(1104.392), 'score': np.float64(0.794), 'speaker': 'SPEAKER_16'}, {'word': 'aber', 'start': np.float64(1104.453), 'end': np.float64(1104.814), 'score': np.float64(0.98), 'speaker': 'SPEAKER_16'}, {'word': 'absolut', 'start': np.float64(1104.854), 'end': np.float64(1105.696), 'score': np.float64(0.937), 'speaker': 'SPEAKER_16'}, {'word': 'richtig', 'start': np.float64(1105.757), 'end': np.float64(1106.338), 'score': np.float64(0.943), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1106.399), 'end': np.float64(1106.72), 'score': np.float64(0.986), 'speaker': 'SPEAKER_16'}, {'word': 'wichtig.', 'start': np.float64(1106.76), 'end': np.float64(1109.609), 'score': np.float64(0.802), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1109.629,1111.033,Soweit die,"[{'word': 'Soweit', 'start': np.float64(1109.629), 'end': np.float64(1110.531), 'score': np.float64(0.622), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(1110.973), 'end': np.float64(1111.033), 'score': np.float64(0.335)}]",SPEAKER_16
1111.891,1115.855," soweit die blanken, wie ich finde auch beeindruckenden Zahlen.","[{'word': 'soweit', 'start': np.float64(1111.891), 'end': np.float64(1112.452), 'score': np.float64(0.941), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(1112.492), 'end': np.float64(1112.592), 'score': np.float64(0.965), 'speaker': 'SPEAKER_16'}, {'word': 'blanken,', 'start': np.float64(1112.632), 'end': np.float64(1113.232), 'score': np.float64(0.856), 'speaker': 'SPEAKER_16'}, {'word': 'wie', 'start': np.float64(1113.273), 'end': np.float64(1113.373), 'score': np.float64(0.831), 'speaker': 'SPEAKER_16'}, {'word': 'ich', 'start': np.float64(1113.413), 'end': np.float64(1113.533), 'score': np.float64(0.766), 'speaker': 'SPEAKER_16'}, {'word': 'finde', 'start': np.float64(1113.573), 'end': np.float64(1113.833), 'score': np.float64(0.861), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(1113.853), 'end': np.float64(1114.033), 'score': np.float64(0.884), 'speaker': 'SPEAKER_16'}, {'word': 'beeindruckenden', 'start': np.float64(1114.053), 'end': np.float64(1114.934), 'score': np.float64(0.831), 'speaker': 'SPEAKER_16'}, {'word': 'Zahlen.', 'start': np.float64(1114.994), 'end': np.float64(1115.855), 'score': np.float64(0.914), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1115.875,1125.086,"Die Mittel, auch auf Rekordniveau, reichen aber noch nicht alleine aus, um tatsächlich entscheidende Veränderungen zu bewirken.","[{'word': 'Die', 'start': np.float64(1115.875), 'end': np.float64(1116.016), 'score': np.float64(0.898), 'speaker': 'SPEAKER_16'}, {'word': 'Mittel,', 'start': np.float64(1116.056), 'end': np.float64(1116.576), 'score': np.float64(0.851), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(1116.596), 'end': np.float64(1116.756), 'score': np.float64(0.832), 'speaker': 'SPEAKER_16'}, {'word': 'auf', 'start': np.float64(1116.796), 'end': np.float64(1116.937), 'score': np.float64(0.966), 'speaker': 'SPEAKER_16'}, {'word': 'Rekordniveau,', 'start': np.float64(1116.997), 'end': np.float64(1118.058), 'score': np.float64(0.742), 'speaker': 'SPEAKER_16'}, {'word': 'reichen', 'start': np.float64(1118.138), 'end': np.float64(1118.518), 'score': np.float64(0.778), 'speaker': 'SPEAKER_16'}, {'word': 'aber', 'start': np.float64(1118.538), 'end': np.float64(1118.739), 'score': np.float64(0.91), 'speaker': 'SPEAKER_16'}, {'word': 'noch', 'start': np.float64(1119.259), 'end': np.float64(1119.459), 'score': np.float64(0.931), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(1119.499), 'end': np.float64(1119.72), 'score': np.float64(0.896), 'speaker': 'SPEAKER_16'}, {'word': 'alleine', 'start': np.float64(1119.76), 'end': np.float64(1120.2), 'score': np.float64(0.869), 'speaker': 'SPEAKER_16'}, {'word': 'aus,', 'start': np.float64(1120.24), 'end': np.float64(1120.461), 'score': np.float64(0.857), 'speaker': 'SPEAKER_16'}, {'word': 'um', 'start': np.float64(1120.501), 'end': np.float64(1120.721), 'score': np.float64(0.874), 'speaker': 'SPEAKER_16'}, {'word': 'tatsächlich', 'start': np.float64(1120.761), 'end': np.float64(1121.702), 'score': np.float64(0.886), 'speaker': 'SPEAKER_16'}, {'word': 'entscheidende', 'start': np.float64(1121.742), 'end': np.float64(1122.663), 'score': np.float64(0.83), 'speaker': 'SPEAKER_16'}, {'word': 'Veränderungen', 'start': np.float64(1122.703), 'end': np.float64(1124.205), 'score': np.float64(0.86), 'speaker': 'SPEAKER_16'}, {'word': 'zu', 'start': np.float64(1124.245), 'end': np.float64(1124.425), 'score': np.float64(0.888), 'speaker': 'SPEAKER_16'}, {'word': 'bewirken.', 'start': np.float64(1124.445), 'end': np.float64(1125.086), 'score': np.float64(0.854), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1125.106,1135.317,"Während zu Recht viel über Reformen und über Entbürokratisierung gesprochen wird, möchte ich hier auch den Schwerpunkt auf den Bereich Beschaffung legen.","[{'word': 'Während', 'start': np.float64(1125.106), 'end': np.float64(1125.406), 'score': np.float64(0.794), 'speaker': 'SPEAKER_16'}, {'word': 'zu', 'start': np.float64(1125.446), 'end': np.float64(1125.546), 'score': np.float64(0.76), 'speaker': 'SPEAKER_16'}, {'word': 'Recht', 'start': np.float64(1125.606), 'end': np.float64(1125.967), 'score': np.float64(0.952), 'speaker': 'SPEAKER_16'}, {'word': 'viel', 'start': np.float64(1126.007), 'end': np.float64(1126.247), 'score': np.float64(0.876), 'speaker': 'SPEAKER_16'}, {'word': 'über', 'start': np.float64(1126.287), 'end': np.float64(1126.968), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'Reformen', 'start': np.float64(1127.008), 'end': np.float64(1127.749), 'score': np.float64(0.922), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1127.769), 'end': np.float64(1127.949), 'score': np.float64(0.641), 'speaker': 'SPEAKER_16'}, {'word': 'über', 'start': np.float64(1127.989), 'end': np.float64(1128.169), 'score': np.float64(0.915), 'speaker': 'SPEAKER_16'}, {'word': 'Entbürokratisierung', 'start': np.float64(1128.189), 'end': np.float64(1129.41), 'score': np.float64(0.852), 'speaker': 'SPEAKER_16'}, {'word': 'gesprochen', 'start': np.float64(1129.451), 'end': np.float64(1129.871), 'score': np.float64(0.901), 'speaker': 'SPEAKER_16'}, {'word': 'wird,', 'start': np.float64(1129.891), 'end': np.float64(1130.372), 'score': np.float64(0.793), 'speaker': 'SPEAKER_16'}, {'word': 'möchte', 'start': np.float64(1130.392), 'end': np.float64(1130.772), 'score': np.float64(0.911), 'speaker': 'SPEAKER_16'}, {'word': 'ich', 'start': np.float64(1130.832), 'end': np.float64(1131.172), 'score': np.float64(0.885), 'speaker': 'SPEAKER_16'}, {'word': 'hier', 'start': np.float64(1131.192), 'end': np.float64(1131.493), 'score': np.float64(0.766), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(1131.533), 'end': np.float64(1131.833), 'score': np.float64(0.84), 'speaker': 'SPEAKER_16'}, {'word': 'den', 'start': np.float64(1131.873), 'end': np.float64(1132.374), 'score': np.float64(0.981), 'speaker': 'SPEAKER_16'}, {'word': 'Schwerpunkt', 'start': np.float64(1132.414), 'end': np.float64(1132.914), 'score': np.float64(0.901), 'speaker': 'SPEAKER_16'}, {'word': 'auf', 'start': np.float64(1133.315), 'end': np.float64(1133.495), 'score': np.float64(0.963), 'speaker': 'SPEAKER_16'}, {'word': 'den', 'start': np.float64(1133.515), 'end': np.float64(1133.715), 'score': np.float64(0.958), 'speaker': 'SPEAKER_16'}, {'word': 'Bereich', 'start': np.float64(1133.735), 'end': np.float64(1134.256), 'score': np.float64(0.847), 'speaker': 'SPEAKER_16'}, {'word': 'Beschaffung', 'start': np.float64(1134.276), 'end': np.float64(1134.836), 'score': np.float64(0.883), 'speaker': 'SPEAKER_16'}, {'word': 'legen.', 'start': np.float64(1135.097), 'end': np.float64(1135.317), 'score': np.float64(0.365), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1135.297,1149.421," Das Bundesverwaltungsamt und das Beschaffungsamt sind hier die entscheidenden Dienstleister, dass Vergabeverfahren zügig und korrekt ablaufen können, dass schnell und auch das Richtige eingekauft wird.","[{'word': 'Das', 'start': np.float64(1135.297), 'end': np.float64(1135.658), 'score': np.float64(0.882), 'speaker': 'SPEAKER_16'}, {'word': 'Bundesverwaltungsamt', 'start': np.float64(1135.698), 'end': np.float64(1136.9), 'score': np.float64(0.889), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1136.94), 'end': np.float64(1137.06), 'score': np.float64(0.873), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1137.08), 'end': np.float64(1137.321), 'score': np.float64(0.818), 'speaker': 'SPEAKER_16'}, {'word': 'Beschaffungsamt', 'start': np.float64(1137.361), 'end': np.float64(1138.182), 'score': np.float64(0.851), 'speaker': 'SPEAKER_16'}, {'word': 'sind', 'start': np.float64(1138.222), 'end': np.float64(1138.382), 'score': np.float64(0.959), 'speaker': 'SPEAKER_16'}, {'word': 'hier', 'start': np.float64(1138.422), 'end': np.float64(1138.603), 'score': np.float64(0.838), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(1138.643), 'end': np.float64(1138.783), 'score': np.float64(0.913), 'speaker': 'SPEAKER_16'}, {'word': 'entscheidenden', 'start': np.float64(1138.843), 'end': np.float64(1139.825), 'score': np.float64(0.828), 'speaker': 'SPEAKER_16'}, {'word': 'Dienstleister,', 'start': np.float64(1139.865), 'end': np.float64(1141.167), 'score': np.float64(0.857), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(1141.187), 'end': np.float64(1141.428), 'score': np.float64(0.915), 'speaker': 'SPEAKER_16'}, {'word': 'Vergabeverfahren', 'start': np.float64(1141.448), 'end': np.float64(1142.63), 'score': np.float64(0.915), 'speaker': 'SPEAKER_16'}, {'word': 'zügig', 'start': np.float64(1142.69), 'end': np.float64(1143.591), 'score': np.float64(0.994), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1143.611), 'end': np.float64(1143.812), 'score': np.float64(0.885), 'speaker': 'SPEAKER_16'}, {'word': 'korrekt', 'start': np.float64(1143.852), 'end': np.float64(1144.253), 'score': np.float64(0.991), 'speaker': 'SPEAKER_16'}, {'word': 'ablaufen', 'start': np.float64(1144.293), 'end': np.float64(1144.834), 'score': np.float64(0.934), 'speaker': 'SPEAKER_16'}, {'word': 'können,', 'start': np.float64(1144.874), 'end': np.float64(1145.194), 'score': np.float64(0.827), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(1145.234), 'end': np.float64(1145.435), 'score': np.float64(0.782), 'speaker': 'SPEAKER_16'}, {'word': 'schnell', 'start': np.float64(1145.455), 'end': np.float64(1146.176), 'score': np.float64(0.857), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1146.196), 'end': np.float64(1146.416), 'score': np.float64(0.886), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(1146.436), 'end': np.float64(1146.637), 'score': np.float64(0.751), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(1146.657), 'end': np.float64(1147.017), 'score': np.float64(0.969), 'speaker': 'SPEAKER_16'}, {'word': 'Richtige', 'start': np.float64(1147.057), 'end': np.float64(1147.819), 'score': np.float64(0.94), 'speaker': 'SPEAKER_16'}, {'word': 'eingekauft', 'start': np.float64(1147.859), 'end': np.float64(1148.56), 'score': np.float64(0.939), 'speaker': 'SPEAKER_16'}, {'word': 'wird.', 'start': np.float64(1148.6), 'end': np.float64(1149.421), 'score': np.float64(0.921), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1149.462,1153.649,Ausgerechnet sie wurden und werden aber immer wieder vernachlässigt.,"[{'word': 'Ausgerechnet', 'start': np.float64(1149.462), 'end': np.float64(1150.163), 'score': np.float64(0.948), 'speaker': 'SPEAKER_16'}, {'word': 'sie', 'start': np.float64(1150.203), 'end': np.float64(1150.463), 'score': np.float64(0.891), 'speaker': 'SPEAKER_16'}, {'word': 'wurden', 'start': np.float64(1150.503), 'end': np.float64(1150.764), 'score': np.float64(0.924), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(1150.784), 'end': np.float64(1150.984), 'score': np.float64(0.818), 'speaker': 'SPEAKER_16'}, {'word': 'werden', 'start': np.float64(1151.024), 'end': np.float64(1151.445), 'score': np.float64(0.86), 'speaker': 'SPEAKER_16'}, {'word': 'aber', 'start': np.float64(1151.485), 'end': np.float64(1151.725), 'score': np.float64(0.965), 'speaker': 'SPEAKER_16'}, {'word': 'immer', 'start': np.float64(1151.766), 'end': np.float64(1151.986), 'score': np.float64(0.973), 'speaker': 'SPEAKER_16'}, {'word': 'wieder', 'start': np.float64(1152.006), 'end': np.float64(1152.266), 'score': np.float64(0.743), 'speaker': 'SPEAKER_16'}, {'word': 'vernachlässigt.', 'start': np.float64(1152.307), 'end': np.float64(1153.649), 'score': np.float64(0.909), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
1153.909,1156.073,Deswegen müssen wir daran.,"[{'word': 'Deswegen', 'start': np.float64(1153.909), 'end': np.float64(1154.45), 'score': np.float64(0.946), 'speaker': 'SPEAKER_16'}, {'word': 'müssen', 'start': np.float64(1154.47), 'end': np.float64(1154.751), 'score': np.float64(0.773), 'speaker': 'SPEAKER_16'}, {'word': 'wir', 'start': np.float64(1154.791), 'end': np.float64(1155.151), 'score': np.float64(0.962), 'speaker': 'SPEAKER_16'}, {'word': 'daran.', 'start': np.float64(1155.192), 'end': np.float64(1156.073), 'score': np.float64(0.859), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
