start,end,text,words,speaker
2025.773,2028.116, Die Streichorge beim UA geht weiter.,"[{'word': 'Die', 'start': np.float64(2025.773), 'end': np.float64(2025.973), 'score': np.float64(0.906), 'speaker': 'SPEAKER_20'}, {'word': 'Streichorge', 'start': np.float64(2026.013), 'end': np.float64(2026.574), 'score': np.float64(0.814), 'speaker': 'SPEAKER_20'}, {'word': 'beim', 'start': np.float64(2026.614), 'end': np.float64(2026.774), 'score': np.float64(0.772), 'speaker': 'SPEAKER_20'}, {'word': 'UA', 'start': np.float64(2026.814), 'end': np.float64(2026.994), 'score': np.float64(0.656), 'speaker': 'SPEAKER_20'}, {'word': 'geht', 'start': np.float64(2027.034), 'end': np.float64(2027.235), 'score': np.float64(0.718), 'speaker': 'SPEAKER_20'}, {'word': 'weiter.', 'start': np.float64(2027.255), 'end': np.float64(2028.116), 'score': np.float64(0.89), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2028.156,2038.568,"Sie wollen dieser wichtigen Institution, die für Wissenschaftskommunikation, aber auch für Monitoring und Kontrollen unentbehrlich ist, bis Ende der Legislaturperiode 8 Prozent der Stellen streichen.","[{'word': 'Sie', 'start': np.float64(2028.156), 'end': np.float64(2028.296), 'score': np.float64(0.975), 'speaker': 'SPEAKER_20'}, {'word': 'wollen', 'start': np.float64(2028.316), 'end': np.float64(2028.576), 'score': np.float64(0.982), 'speaker': 'SPEAKER_20'}, {'word': 'dieser', 'start': np.float64(2028.616), 'end': np.float64(2028.837), 'score': np.float64(0.814), 'speaker': 'SPEAKER_20'}, {'word': 'wichtigen', 'start': np.float64(2028.897), 'end': np.float64(2029.237), 'score': np.float64(0.872), 'speaker': 'SPEAKER_20'}, {'word': 'Institution,', 'start': np.float64(2029.277), 'end': np.float64(2029.818), 'score': np.float64(0.764), 'speaker': 'SPEAKER_20'}, {'word': 'die', 'start': np.float64(2029.978), 'end': np.float64(2030.098), 'score': np.float64(0.923), 'speaker': 'SPEAKER_20'}, {'word': 'für', 'start': np.float64(2030.118), 'end': np.float64(2030.258), 'score': np.float64(0.934), 'speaker': 'SPEAKER_20'}, {'word': 'Wissenschaftskommunikation,', 'start': np.float64(2030.298), 'end': np.float64(2031.46), 'score': np.float64(0.868), 'speaker': 'SPEAKER_20'}, {'word': 'aber', 'start': np.float64(2031.58), 'end': np.float64(2031.72), 'score': np.float64(0.931), 'speaker': 'SPEAKER_20'}, {'word': 'auch', 'start': np.float64(2031.74), 'end': np.float64(2031.88), 'score': np.float64(0.779), 'speaker': 'SPEAKER_20'}, {'word': 'für', 'start': np.float64(2031.9), 'end': np.float64(2032.02), 'score': np.float64(0.976), 'speaker': 'SPEAKER_20'}, {'word': 'Monitoring', 'start': np.float64(2032.06), 'end': np.float64(2032.541), 'score': np.float64(0.762), 'speaker': 'SPEAKER_20'}, {'word': 'und', 'start': np.float64(2032.561), 'end': np.float64(2032.681), 'score': np.float64(0.815), 'speaker': 'SPEAKER_20'}, {'word': 'Kontrollen', 'start': np.float64(2032.721), 'end': np.float64(2033.282), 'score': np.float64(0.869), 'speaker': 'SPEAKER_20'}, {'word': 'unentbehrlich', 'start': np.float64(2033.342), 'end': np.float64(2033.963), 'score': np.float64(0.861), 'speaker': 'SPEAKER_20'}, {'word': 'ist,', 'start': np.float64(2034.023), 'end': np.float64(2034.743), 'score': np.float64(0.979), 'speaker': 'SPEAKER_20'}, {'word': 'bis', 'start': np.float64(2034.764), 'end': np.float64(2035.004), 'score': np.float64(0.971), 'speaker': 'SPEAKER_20'}, {'word': 'Ende', 'start': np.float64(2035.044), 'end': np.float64(2035.304), 'score': np.float64(0.728), 'speaker': 'SPEAKER_20'}, {'word': 'der', 'start': np.float64(2035.324), 'end': np.float64(2035.384), 'score': np.float64(0.625), 'speaker': 'SPEAKER_20'}, {'word': 'Legislaturperiode', 'start': np.float64(2035.404), 'end': np.float64(2036.085), 'score': np.float64(0.554), 'speaker': 'SPEAKER_20'}, {'word': '8', 'start': np.float64(2036.105), 'end': np.float64(2036.626), 'score': np.float64(0.721), 'speaker': 'SPEAKER_20'}, {'word': 'Prozent', 'start': np.float64(2036.646), 'end': np.float64(2036.786), 'score': np.float64(0.143), 'speaker': 'SPEAKER_20'}, {'word': 'der', 'start': np.float64(2036.826), 'end': np.float64(2036.926), 'score': np.float64(0.76), 'speaker': 'SPEAKER_20'}, {'word': 'Stellen', 'start': np.float64(2036.966), 'end': np.float64(2037.306), 'score': np.float64(0.805), 'speaker': 'SPEAKER_20'}, {'word': 'streichen.', 'start': np.float64(2037.347), 'end': np.float64(2038.568), 'score': np.float64(0.761), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2038.588,2046.077,"Wer nicht kontrolliert, entdeckt und ahndet nicht, ist das ein weiteres Geschenk für die Regierungsfreunde aus dem Fossilkapitalismus.","[{'word': 'Wer', 'start': np.float64(2038.588), 'end': np.float64(2038.728), 'score': np.float64(0.709), 'speaker': 'SPEAKER_20'}, {'word': 'nicht', 'start': np.float64(2038.768), 'end': np.float64(2038.928), 'score': np.float64(0.898), 'speaker': 'SPEAKER_20'}, {'word': 'kontrolliert,', 'start': np.float64(2038.968), 'end': np.float64(2039.609), 'score': np.float64(0.862), 'speaker': 'SPEAKER_20'}, {'word': 'entdeckt', 'start': np.float64(2039.629), 'end': np.float64(2039.99), 'score': np.float64(0.865), 'speaker': 'SPEAKER_20'}, {'word': 'und', 'start': np.float64(2040.01), 'end': np.float64(2040.15), 'score': np.float64(0.885), 'speaker': 'SPEAKER_20'}, {'word': 'ahndet', 'start': np.float64(2040.25), 'end': np.float64(2040.57), 'score': np.float64(0.819), 'speaker': 'SPEAKER_20'}, {'word': 'nicht,', 'start': np.float64(2040.59), 'end': np.float64(2041.271), 'score': np.float64(0.954), 'speaker': 'SPEAKER_20'}, {'word': 'ist', 'start': np.float64(2041.311), 'end': np.float64(2041.411), 'score': np.float64(0.968), 'speaker': 'SPEAKER_20'}, {'word': 'das', 'start': np.float64(2041.431), 'end': np.float64(2041.591), 'score': np.float64(0.777), 'speaker': 'SPEAKER_20'}, {'word': 'ein', 'start': np.float64(2041.632), 'end': np.float64(2041.752), 'score': np.float64(0.868), 'speaker': 'SPEAKER_20'}, {'word': 'weiteres', 'start': np.float64(2041.792), 'end': np.float64(2042.192), 'score': np.float64(0.955), 'speaker': 'SPEAKER_20'}, {'word': 'Geschenk', 'start': np.float64(2042.232), 'end': np.float64(2042.993), 'score': np.float64(0.76), 'speaker': 'SPEAKER_20'}, {'word': 'für', 'start': np.float64(2043.033), 'end': np.float64(2043.113), 'score': np.float64(0.993), 'speaker': 'SPEAKER_20'}, {'word': 'die', 'start': np.float64(2043.153), 'end': np.float64(2043.233), 'score': np.float64(0.812), 'speaker': 'SPEAKER_20'}, {'word': 'Regierungsfreunde', 'start': np.float64(2043.253), 'end': np.float64(2043.974), 'score': np.float64(0.771), 'speaker': 'SPEAKER_20'}, {'word': 'aus', 'start': np.float64(2043.994), 'end': np.float64(2044.094), 'score': np.float64(0.809), 'speaker': 'SPEAKER_20'}, {'word': 'dem', 'start': np.float64(2044.134), 'end': np.float64(2044.255), 'score': np.float64(0.831), 'speaker': 'SPEAKER_20'}, {'word': 'Fossilkapitalismus.', 'start': np.float64(2044.295), 'end': np.float64(2046.077), 'score': np.float64(0.957), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2046.097,2052.304,"Profitmaximierung durch Rückbau staatlicher Kontrollen kennt man ja, Steuerflucht bei Superreichen.","[{'word': 'Profitmaximierung', 'start': np.float64(2046.097), 'end': np.float64(2047.238), 'score': np.float64(0.875), 'speaker': 'SPEAKER_20'}, {'word': 'durch', 'start': np.float64(2047.278), 'end': np.float64(2047.438), 'score': np.float64(0.883), 'speaker': 'SPEAKER_20'}, {'word': 'Rückbau', 'start': np.float64(2047.478), 'end': np.float64(2047.779), 'score': np.float64(0.944), 'speaker': 'SPEAKER_20'}, {'word': 'staatlicher', 'start': np.float64(2047.799), 'end': np.float64(2048.239), 'score': np.float64(0.841), 'speaker': 'SPEAKER_20'}, {'word': 'Kontrollen', 'start': np.float64(2048.279), 'end': np.float64(2049.381), 'score': np.float64(0.896), 'speaker': 'SPEAKER_20'}, {'word': 'kennt', 'start': np.float64(2049.441), 'end': np.float64(2049.641), 'score': np.float64(0.91), 'speaker': 'SPEAKER_20'}, {'word': 'man', 'start': np.float64(2049.681), 'end': np.float64(2049.821), 'score': np.float64(0.898), 'speaker': 'SPEAKER_20'}, {'word': 'ja,', 'start': np.float64(2049.841), 'end': np.float64(2050.342), 'score': np.float64(0.923), 'speaker': 'SPEAKER_20'}, {'word': 'Steuerflucht', 'start': np.float64(2050.362), 'end': np.float64(2051.123), 'score': np.float64(0.874), 'speaker': 'SPEAKER_20'}, {'word': 'bei', 'start': np.float64(2051.163), 'end': np.float64(2051.303), 'score': np.float64(0.871), 'speaker': 'SPEAKER_20'}, {'word': 'Superreichen.', 'start': np.float64(2051.343), 'end': np.float64(2052.304), 'score': np.float64(0.862), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2054.478,2056.12, Zusammenfassend.,"[{'word': 'Zusammenfassend.', 'start': np.float64(2054.478), 'end': np.float64(2056.12), 'score': np.float64(0.872), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2056.14,2069.319,"Ich werde angesichts der politischen Bankrotterklärung der Regierung in Gestalt eines riesigen 520-Milliarden-Euro-Haushalts erst recht alles dafür tun, dass Umwelt- und Klimaschutz endlich gleichermaßen radikal wie sozial gestaltet wird.","[{'word': 'Ich', 'start': np.float64(2056.14), 'end': np.float64(2056.301), 'score': np.float64(0.958), 'speaker': 'SPEAKER_20'}, {'word': 'werde', 'start': np.float64(2056.321), 'end': np.float64(2056.641), 'score': np.float64(0.908), 'speaker': 'SPEAKER_20'}, {'word': 'angesichts', 'start': np.float64(2056.681), 'end': np.float64(2057.082), 'score': np.float64(0.951), 'speaker': 'SPEAKER_20'}, {'word': 'der', 'start': np.float64(2057.122), 'end': np.float64(2057.202), 'score': np.float64(0.914), 'speaker': 'SPEAKER_20'}, {'word': 'politischen', 'start': np.float64(2057.242), 'end': np.float64(2057.582), 'score': np.float64(0.882), 'speaker': 'SPEAKER_20'}, {'word': 'Bankrotterklärung', 'start': np.float64(2057.623), 'end': np.float64(2058.484), 'score': np.float64(0.877), 'speaker': 'SPEAKER_20'}, {'word': 'der', 'start': np.float64(2058.524), 'end': np.float64(2058.624), 'score': np.float64(0.867), 'speaker': 'SPEAKER_20'}, {'word': 'Regierung', 'start': np.float64(2058.664), 'end': np.float64(2059.065), 'score': np.float64(0.841), 'speaker': 'SPEAKER_20'}, {'word': 'in', 'start': np.float64(2059.105), 'end': np.float64(2059.165), 'score': np.float64(0.85), 'speaker': 'SPEAKER_20'}, {'word': 'Gestalt', 'start': np.float64(2059.205), 'end': np.float64(2059.545), 'score': np.float64(0.975), 'speaker': 'SPEAKER_20'}, {'word': 'eines', 'start': np.float64(2059.585), 'end': np.float64(2059.806), 'score': np.float64(0.934), 'speaker': 'SPEAKER_20'}, {'word': 'riesigen', 'start': np.float64(2059.866), 'end': np.float64(2060.326), 'score': np.float64(0.923), 'speaker': 'SPEAKER_20'}, {'word': '520-Milliarden-Euro-Haushalts', 'start': np.float64(2060.346), 'end': np.float64(2062.49), 'score': np.float64(0.843), 'speaker': 'SPEAKER_20'}, {'word': 'erst', 'start': np.float64(2062.53), 'end': np.float64(2062.77), 'score': np.float64(0.981), 'speaker': 'SPEAKER_20'}, {'word': 'recht', 'start': np.float64(2062.83), 'end': np.float64(2063.231), 'score': np.float64(0.882), 'speaker': 'SPEAKER_20'}, {'word': 'alles', 'start': np.float64(2063.271), 'end': np.float64(2063.531), 'score': np.float64(0.883), 'speaker': 'SPEAKER_20'}, {'word': 'dafür', 'start': np.float64(2063.571), 'end': np.float64(2063.831), 'score': np.float64(0.983), 'speaker': 'SPEAKER_20'}, {'word': 'tun,', 'start': np.float64(2063.871), 'end': np.float64(2064.492), 'score': np.float64(0.991), 'speaker': 'SPEAKER_20'}, {'word': 'dass', 'start': np.float64(2064.512), 'end': np.float64(2064.733), 'score': np.float64(0.914), 'speaker': 'SPEAKER_20'}, {'word': 'Umwelt-', 'start': np.float64(2064.773), 'end': np.float64(2064.973), 'score': np.float64(0.944), 'speaker': 'SPEAKER_20'}, {'word': 'und', 'start': np.float64(2064.993), 'end': np.float64(2065.093), 'score': np.float64(0.814), 'speaker': 'SPEAKER_20'}, {'word': 'Klimaschutz', 'start': np.float64(2065.133), 'end': np.float64(2065.694), 'score': np.float64(0.841), 'speaker': 'SPEAKER_20'}, {'word': 'endlich', 'start': np.float64(2065.754), 'end': np.float64(2066.055), 'score': np.float64(0.954), 'speaker': 'SPEAKER_20'}, {'word': 'gleichermaßen', 'start': np.float64(2066.095), 'end': np.float64(2067.096), 'score': np.float64(0.909), 'speaker': 'SPEAKER_20'}, {'word': 'radikal', 'start': np.float64(2067.136), 'end': np.float64(2067.697), 'score': np.float64(0.922), 'speaker': 'SPEAKER_20'}, {'word': 'wie', 'start': np.float64(2067.717), 'end': np.float64(2067.817), 'score': np.float64(0.956), 'speaker': 'SPEAKER_20'}, {'word': 'sozial', 'start': np.float64(2067.837), 'end': np.float64(2068.358), 'score': np.float64(0.828), 'speaker': 'SPEAKER_20'}, {'word': 'gestaltet', 'start': np.float64(2068.398), 'end': np.float64(2068.879), 'score': np.float64(0.954), 'speaker': 'SPEAKER_20'}, {'word': 'wird.', 'start': np.float64(2068.899), 'end': np.float64(2069.319), 'score': np.float64(0.888), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2069.339,2075.368,Danke schön.,"[{'word': 'Danke', 'start': np.float64(2069.339), 'end': np.float64(2069.54), 'score': np.float64(0.901), 'speaker': 'SPEAKER_20'}, {'word': 'schön.', 'start': np.float64(2069.56), 'end': np.float64(2075.368), 'score': np.float64(0.73), 'speaker': 'SPEAKER_20'}]",SPEAKER_20
2075.388,2079.574,"Die nächste Rednerin in der Debatte, Bettina Hagedorn für die SPD-Fraktion.","[{'word': 'Die', 'start': np.float64(2075.388), 'end': np.float64(2075.488), 'score': np.float64(0.714), 'speaker': 'SPEAKER_07'}, {'word': 'nächste', 'start': np.float64(2075.508), 'end': np.float64(2075.809), 'score': np.float64(0.805), 'speaker': 'SPEAKER_07'}, {'word': 'Rednerin', 'start': np.float64(2075.849), 'end': np.float64(2076.329), 'score': np.float64(0.809), 'speaker': 'SPEAKER_07'}, {'word': 'in', 'start': np.float64(2076.369), 'end': np.float64(2076.45), 'score': np.float64(0.789), 'speaker': 'SPEAKER_07'}, {'word': 'der', 'start': np.float64(2076.49), 'end': np.float64(2076.67), 'score': np.float64(0.922), 'speaker': 'SPEAKER_07'}, {'word': 'Debatte,', 'start': np.float64(2076.71), 'end': np.float64(2077.151), 'score': np.float64(0.811), 'speaker': 'SPEAKER_07'}, {'word': 'Bettina', 'start': np.float64(2077.191), 'end': np.float64(2077.591), 'score': np.float64(0.679), 'speaker': 'SPEAKER_07'}, {'word': 'Hagedorn', 'start': np.float64(2077.631), 'end': np.float64(2078.152), 'score': np.float64(0.783), 'speaker': 'SPEAKER_07'}, {'word': 'für', 'start': np.float64(2078.172), 'end': np.float64(2078.272), 'score': np.float64(0.891), 'speaker': 'SPEAKER_07'}, {'word': 'die', 'start': np.float64(2078.312), 'end': np.float64(2078.412), 'score': np.float64(0.807), 'speaker': 'SPEAKER_07'}, {'word': 'SPD-Fraktion.', 'start': np.float64(2078.492), 'end': np.float64(2079.574), 'score': np.float64(0.883), 'speaker': 'SPEAKER_07'}]",SPEAKER_07
2093.83,2095.533, Sehr geehrte Frau Präsidentin!,"[{'word': 'Sehr', 'start': np.float64(2093.83), 'end': np.float64(2094.09), 'score': np.float64(0.478), 'speaker': 'SPEAKER_02'}, {'word': 'geehrte', 'start': np.float64(2094.11), 'end': np.float64(2094.411), 'score': np.float64(0.37), 'speaker': 'SPEAKER_02'}, {'word': 'Frau', 'start': np.float64(2094.431), 'end': np.float64(2094.611), 'score': np.float64(0.713), 'speaker': 'SPEAKER_02'}, {'word': 'Präsidentin!', 'start': np.float64(2094.651), 'end': np.float64(2095.533), 'score': np.float64(0.849), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2095.553,2096.474,Liebe Kolleginnen!,"[{'word': 'Liebe', 'start': np.float64(2095.553), 'end': np.float64(2095.993), 'score': np.float64(0.865), 'speaker': 'SPEAKER_02'}, {'word': 'Kolleginnen!', 'start': np.float64(2096.033), 'end': np.float64(2096.474), 'score': np.float64(0.815), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2096.514,2097.736,Liebe Kollegen!,"[{'word': 'Liebe', 'start': np.float64(2096.514), 'end': np.float64(2096.735), 'score': np.float64(0.94), 'speaker': 'SPEAKER_02'}, {'word': 'Kollegen!', 'start': np.float64(2096.775), 'end': np.float64(2097.736), 'score': np.float64(0.946), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2097.756,2100.34,Lieber Minister Carsten Schneider!,"[{'word': 'Lieber', 'start': np.float64(2097.756), 'end': np.float64(2098.017), 'score': np.float64(0.754), 'speaker': 'SPEAKER_02'}, {'word': 'Minister', 'start': np.float64(2098.057), 'end': np.float64(2098.437), 'score': np.float64(0.953), 'speaker': 'SPEAKER_02'}, {'word': 'Carsten', 'start': np.float64(2098.457), 'end': np.float64(2098.858), 'score': np.float64(0.906), 'speaker': 'SPEAKER_02'}, {'word': 'Schneider!', 'start': np.float64(2098.898), 'end': np.float64(2100.34), 'score': np.float64(0.915), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2100.36,2107.652,"Schön, dass Sie uns heute in der ersten Lesung dieses Etats Ihren Entwurf vorgestellt haben.","[{'word': 'Schön,', 'start': np.float64(2100.36), 'end': np.float64(2100.621), 'score': np.float64(0.872), 'speaker': 'SPEAKER_02'}, {'word': 'dass', 'start': np.float64(2100.661), 'end': np.float64(2100.801), 'score': np.float64(0.98), 'speaker': 'SPEAKER_02'}, {'word': 'Sie', 'start': np.float64(2100.821), 'end': np.float64(2100.921), 'score': np.float64(0.768), 'speaker': 'SPEAKER_02'}, {'word': 'uns', 'start': np.float64(2100.941), 'end': np.float64(2101.081), 'score': np.float64(0.831), 'speaker': 'SPEAKER_02'}, {'word': 'heute', 'start': np.float64(2101.102), 'end': np.float64(2101.322), 'score': np.float64(0.882), 'speaker': 'SPEAKER_02'}, {'word': 'in', 'start': np.float64(2101.382), 'end': np.float64(2101.482), 'score': np.float64(0.954), 'speaker': 'SPEAKER_02'}, {'word': 'der', 'start': np.float64(2101.522), 'end': np.float64(2101.642), 'score': np.float64(0.781), 'speaker': 'SPEAKER_02'}, {'word': 'ersten', 'start': np.float64(2101.682), 'end': np.float64(2103.325), 'score': np.float64(0.936), 'speaker': 'SPEAKER_02'}, {'word': 'Lesung', 'start': np.float64(2103.385), 'end': np.float64(2103.706), 'score': np.float64(0.911), 'speaker': 'SPEAKER_02'}, {'word': 'dieses', 'start': np.float64(2103.746), 'end': np.float64(2104.066), 'score': np.float64(0.932), 'speaker': 'SPEAKER_02'}, {'word': 'Etats', 'start': np.float64(2104.126), 'end': np.float64(2105.068), 'score': np.float64(0.925), 'speaker': 'SPEAKER_02'}, {'word': 'Ihren', 'start': np.float64(2105.128), 'end': np.float64(2105.929), 'score': np.float64(0.825), 'speaker': 'SPEAKER_02'}, {'word': 'Entwurf', 'start': np.float64(2105.969), 'end': np.float64(2106.33), 'score': np.float64(0.977), 'speaker': 'SPEAKER_02'}, {'word': 'vorgestellt', 'start': np.float64(2106.35), 'end': np.float64(2106.931), 'score': np.float64(0.887), 'speaker': 'SPEAKER_02'}, {'word': 'haben.', 'start': np.float64(2106.971), 'end': np.float64(2107.652), 'score': np.float64(0.974), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2107.672,2110.877,Denn die Zeit des Parlaments kommt ja erst.,"[{'word': 'Denn', 'start': np.float64(2107.672), 'end': np.float64(2108.333), 'score': np.float64(0.885), 'speaker': 'SPEAKER_02'}, {'word': 'die', 'start': np.float64(2108.373), 'end': np.float64(2108.513), 'score': np.float64(0.875), 'speaker': 'SPEAKER_02'}, {'word': 'Zeit', 'start': np.float64(2108.533), 'end': np.float64(2108.734), 'score': np.float64(0.955), 'speaker': 'SPEAKER_02'}, {'word': 'des', 'start': np.float64(2108.774), 'end': np.float64(2108.894), 'score': np.float64(0.969), 'speaker': 'SPEAKER_02'}, {'word': 'Parlaments', 'start': np.float64(2108.934), 'end': np.float64(2109.435), 'score': np.float64(0.895), 'speaker': 'SPEAKER_02'}, {'word': 'kommt', 'start': np.float64(2109.615), 'end': np.float64(2109.835), 'score': np.float64(0.504), 'speaker': 'SPEAKER_02'}, {'word': 'ja', 'start': np.float64(2109.875), 'end': np.float64(2110.016), 'score': np.float64(0.816), 'speaker': 'SPEAKER_02'}, {'word': 'erst.', 'start': np.float64(2110.056), 'end': np.float64(2110.877), 'score': np.float64(0.683), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
2110.857,2125.653," Aber was mir wichtig ist, ist, dass wir sagen können, dass dieser Etat ja ist nicht erheblich gewachsen, aber er ist gewachsen, auf 2,9 Milliarden Euro, der Einzelplan 16.","[{'word': 'Aber', 'start': np.float64(2110.857), 'end': np.float64(2112.138), 'score': np.float64(0.889), 'speaker': 'SPEAKER_02'}, {'word': 'was', 'start': np.float64(2112.198), 'end': np.float64(2112.339), 'score': np.float64(0.83), 'speaker': 'SPEAKER_02'}, {'word': 'mir', 'start': np.float64(2112.359), 'end': np.float64(2112.559), 'score': np.float64(0.801), 'speaker': 'SPEAKER_02'}, {'word': 'wichtig', 'start': np.float64(2112.599), 'end': np.float64(2112.979), 'score': np.float64(0.973), 'speaker': 'SPEAKER_02'}, {'word': 'ist,', 'start': np.float64(2113.019), 'end': np.float64(2113.3), 'score': np.float64(0.698), 'speaker': 'SPEAKER_02'}, {'word': 'ist,', 'start': np.float64(2113.32), 'end': np.float64(2114.241), 'score': np.float64(0.929), 'speaker': 'SPEAKER_02'}, {'word': 'dass', 'start': np.float64(2114.261), 'end': np.float64(2115.322), 'score': np.float64(0.859), 'speaker': 'SPEAKER_02'}, {'word': 'wir', 'start': np.float64(2115.362), 'end': np.float64(2115.482), 'score': np.float64(0.834), 'speaker': 'SPEAKER_02'}, {'word': 'sagen', 'start': np.float64(2115.522), 'end': np.float64(2115.822), 'score': np.float64(0.934), 'speaker': 'SPEAKER_02'}, {'word': 'können,', 'start': np.float64(2115.862), 'end': np.float64(2116.583), 'score': np.float64(0.853), 'speaker': 'SPEAKER_02'}, {'word': 'dass', 'start': np.float64(2116.603), 'end': np.float64(2116.803), 'score': np.float64(0.858), 'speaker': 'SPEAKER_02'}, {'word': 'dieser', 'start': np.float64(2116.843), 'end': np.float64(2117.084), 'score': np.float64(0.824), 'speaker': 'SPEAKER_02'}, {'word': 'Etat', 'start': np.float64(2117.124), 'end': np.float64(2117.524), 'score': np.float64(0.674), 'speaker': 'SPEAKER_02'}, {'word': 'ja', 'start': np.float64(2117.544), 'end': np.float64(2117.764), 'score': np.float64(0.839), 'speaker': 'SPEAKER_02'}, {'word': 'ist', 'start': np.float64(2117.844), 'end': np.float64(2117.984), 'score': np.float64(0.81), 'speaker': 'SPEAKER_02'}, {'word': 'nicht', 'start': np.float64(2118.004), 'end': np.float64(2118.185), 'score': np.float64(0.799), 'speaker': 'SPEAKER_02'}, {'word': 'erheblich', 'start': np.float64(2118.225), 'end': np.float64(2118.645), 'score': np.float64(0.844), 'speaker': 'SPEAKER_02'}, {'word': 'gewachsen,', 'start': np.float64(2118.685), 'end': np.float64(2119.086), 'score': np.float64(0.91), 'speaker': 'SPEAKER_02'}, {'word': 'aber', 'start': np.float64(2119.146), 'end': np.float64(2119.566), 'score': np.float64(0.952), 'speaker': 'SPEAKER_02'}, {'word': 'er', 'start': np.float64(2119.626), 'end': np.float64(2119.947), 'score': np.float64(0.855), 'speaker': 'SPEAKER_02'}, {'word': 'ist', 'start': np.float64(2119.987), 'end': np.float64(2120.267), 'score': np.float64(0.939), 'speaker': 'SPEAKER_02'}, {'word': 'gewachsen,', 'start': np.float64(2120.287), 'end': np.float64(2122.129), 'score': np.float64(0.889), 'speaker': 'SPEAKER_02'}, {'word': 'auf', 'start': np.float64(2122.149), 'end': np.float64(2122.369), 'score': np.float64(0.957), 'speaker': 'SPEAKER_02'}, {'word': '2,9', 'start': np.float64(2122.389), 'end': np.float64(2122.85), 'score': np.float64(0.946), 'speaker': 'SPEAKER_02'}, {'word': 'Milliarden', 'start': np.float64(2123.13), 'end': np.float64(2123.55), 'score': np.float64(0.761), 'speaker': 'SPEAKER_02'}, {'word': 'Euro,', 'start': np.float64(2123.59), 'end': np.float64(2123.791), 'score': np.float64(0.791), 'speaker': 'SPEAKER_02'}, {'word': 'der', 'start': np.float64(2123.831), 'end': np.float64(2123.951), 'score': np.float64(0.813), 'speaker': 'SPEAKER_02'}, {'word': 'Einzelplan', 'start': np.float64(2123.971), 'end': np.float64(2124.611), 'score': np.float64(0.683), 'speaker': 'SPEAKER_02'}, {'word': '16.', 'start': np.float64(2124.631), 'end': np.float64(2125.653), 'score': np.float64(0.933), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
