start,end,text,words,speaker
506.794,517.472,"In der heutigen Debatte zum Haushaltsentwurf 2026 spreche ich aber auch als Abgeordnete für die vielen, die leider unter einer laxen Justiz leiden.","[{'word': 'In', 'start': np.float64(506.794), 'end': np.float64(506.874), 'score': np.float64(0.717), 'speaker': 'SPEAKER_06'}, {'word': 'der', 'start': np.float64(506.894), 'end': np.float64(506.974), 'score': np.float64(0.855), 'speaker': 'SPEAKER_06'}, {'word': 'heutigen', 'start': np.float64(506.994), 'end': np.float64(507.295), 'score': np.float64(0.815), 'speaker': 'SPEAKER_06'}, {'word': 'Debatte', 'start': np.float64(507.315), 'end': np.float64(508.257), 'score': np.float64(0.917), 'speaker': 'SPEAKER_06'}, {'word': 'zum', 'start': np.float64(508.277), 'end': np.float64(508.437), 'score': np.float64(0.918), 'speaker': 'SPEAKER_06'}, {'word': 'Haushaltsentwurf', 'start': np.float64(508.477), 'end': np.float64(509.258), 'score': np.float64(0.896), 'speaker': 'SPEAKER_06'}, {'word': '2026', 'start': np.float64(509.278), 'end': np.float64(510.26), 'score': np.float64(0.744), 'speaker': 'SPEAKER_06'}, {'word': 'spreche', 'start': np.float64(510.44), 'end': np.float64(510.681), 'score': np.float64(0.828), 'speaker': 'SPEAKER_06'}, {'word': 'ich', 'start': np.float64(510.741), 'end': np.float64(510.881), 'score': np.float64(0.876), 'speaker': 'SPEAKER_06'}, {'word': 'aber', 'start': np.float64(510.921), 'end': np.float64(511.382), 'score': np.float64(0.969), 'speaker': 'SPEAKER_06'}, {'word': 'auch', 'start': np.float64(511.422), 'end': np.float64(511.582), 'score': np.float64(0.859), 'speaker': 'SPEAKER_06'}, {'word': 'als', 'start': np.float64(511.622), 'end': np.float64(511.843), 'score': np.float64(0.936), 'speaker': 'SPEAKER_06'}, {'word': 'Abgeordnete', 'start': np.float64(511.883), 'end': np.float64(512.664), 'score': np.float64(0.904), 'speaker': 'SPEAKER_06'}, {'word': 'für', 'start': np.float64(512.704), 'end': np.float64(513.265), 'score': np.float64(0.986), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(513.325), 'end': np.float64(513.505), 'score': np.float64(0.843), 'speaker': 'SPEAKER_06'}, {'word': 'vielen,', 'start': np.float64(513.545), 'end': np.float64(514.487), 'score': np.float64(0.73), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(514.527), 'end': np.float64(514.707), 'score': np.float64(0.719), 'speaker': 'SPEAKER_06'}, {'word': 'leider', 'start': np.float64(514.747), 'end': np.float64(515.028), 'score': np.float64(0.769), 'speaker': 'SPEAKER_06'}, {'word': 'unter', 'start': np.float64(515.068), 'end': np.float64(515.288), 'score': np.float64(0.833), 'speaker': 'SPEAKER_06'}, {'word': 'einer', 'start': np.float64(515.328), 'end': np.float64(515.569), 'score': np.float64(0.838), 'speaker': 'SPEAKER_06'}, {'word': 'laxen', 'start': np.float64(515.629), 'end': np.float64(516.21), 'score': np.float64(0.924), 'speaker': 'SPEAKER_06'}, {'word': 'Justiz', 'start': np.float64(516.25), 'end': np.float64(516.651), 'score': np.float64(0.859), 'speaker': 'SPEAKER_06'}, {'word': 'leiden.', 'start': np.float64(516.751), 'end': np.float64(517.472), 'score': np.float64(0.801), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
517.452,526.245," Der Einzelplan 07 für das Bundesministerium der Justiz und für Verbraucherschutz ist ein kleiner, die Ministerin hat es gerade gesagt, feiner und besonders wichtiger Etat.","[{'word': 'Der', 'start': np.float64(517.452), 'end': np.float64(517.692), 'score': np.float64(0.947), 'speaker': 'SPEAKER_06'}, {'word': 'Einzelplan', 'start': np.float64(517.732), 'end': np.float64(518.854), 'score': np.float64(0.875), 'speaker': 'SPEAKER_06'}, {'word': '07', 'start': np.float64(518.874), 'end': np.float64(518.914), 'score': np.float64(0.076), 'speaker': 'SPEAKER_06'}, {'word': 'für', 'start': np.float64(518.934), 'end': np.float64(519.014), 'score': np.float64(0.569), 'speaker': 'SPEAKER_06'}, {'word': 'das', 'start': np.float64(519.034), 'end': np.float64(519.155), 'score': np.float64(0.899), 'speaker': 'SPEAKER_06'}, {'word': 'Bundesministerium', 'start': np.float64(519.195), 'end': np.float64(519.856), 'score': np.float64(0.63), 'speaker': 'SPEAKER_06'}, {'word': 'der', 'start': np.float64(519.876), 'end': np.float64(519.956), 'score': np.float64(0.923), 'speaker': 'SPEAKER_06'}, {'word': 'Justiz', 'start': np.float64(519.976), 'end': np.float64(520.256), 'score': np.float64(0.917), 'speaker': 'SPEAKER_06'}, {'word': 'und', 'start': np.float64(520.296), 'end': np.float64(520.396), 'score': np.float64(0.785), 'speaker': 'SPEAKER_06'}, {'word': 'für', 'start': np.float64(520.437), 'end': np.float64(520.557), 'score': np.float64(0.572), 'speaker': 'SPEAKER_06'}, {'word': 'Verbraucherschutz', 'start': np.float64(520.577), 'end': np.float64(521.378), 'score': np.float64(0.629), 'speaker': 'SPEAKER_06'}, {'word': 'ist', 'start': np.float64(521.438), 'end': np.float64(521.578), 'score': np.float64(0.958), 'speaker': 'SPEAKER_06'}, {'word': 'ein', 'start': np.float64(521.618), 'end': np.float64(521.799), 'score': np.float64(0.719), 'speaker': 'SPEAKER_06'}, {'word': 'kleiner,', 'start': np.float64(521.839), 'end': np.float64(522.5), 'score': np.float64(0.85), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(522.52), 'end': np.float64(522.66), 'score': np.float64(0.906), 'speaker': 'SPEAKER_06'}, {'word': 'Ministerin', 'start': np.float64(522.7), 'end': np.float64(523.0), 'score': np.float64(0.667), 'speaker': 'SPEAKER_06'}, {'word': 'hat', 'start': np.float64(523.02), 'end': np.float64(523.081), 'score': np.float64(0.048), 'speaker': 'SPEAKER_06'}, {'word': 'es', 'start': np.float64(523.101), 'end': np.float64(523.181), 'score': np.float64(0.646), 'speaker': 'SPEAKER_06'}, {'word': 'gerade', 'start': np.float64(523.201), 'end': np.float64(523.381), 'score': np.float64(0.457), 'speaker': 'SPEAKER_06'}, {'word': 'gesagt,', 'start': np.float64(523.421), 'end': np.float64(523.762), 'score': np.float64(0.8), 'speaker': 'SPEAKER_06'}, {'word': 'feiner', 'start': np.float64(523.802), 'end': np.float64(524.222), 'score': np.float64(0.882), 'speaker': 'SPEAKER_06'}, {'word': 'und', 'start': np.float64(524.262), 'end': np.float64(524.402), 'score': np.float64(0.923), 'speaker': 'SPEAKER_06'}, {'word': 'besonders', 'start': np.float64(524.443), 'end': np.float64(524.963), 'score': np.float64(0.84), 'speaker': 'SPEAKER_06'}, {'word': 'wichtiger', 'start': np.float64(525.003), 'end': np.float64(525.364), 'score': np.float64(0.85), 'speaker': 'SPEAKER_06'}, {'word': 'Etat.', 'start': np.float64(525.424), 'end': np.float64(526.245), 'score': np.float64(0.886), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
526.265,531.353,"Wenn Sie mich fragen, ob dieses Ministerium konstituierend ist, ja, es ist systemrelevant.","[{'word': 'Wenn', 'start': np.float64(526.265), 'end': np.float64(526.406), 'score': np.float64(0.97), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(526.446), 'end': np.float64(526.566), 'score': np.float64(0.96), 'speaker': 'SPEAKER_06'}, {'word': 'mich', 'start': np.float64(526.586), 'end': np.float64(526.746), 'score': np.float64(0.72), 'speaker': 'SPEAKER_06'}, {'word': 'fragen,', 'start': np.float64(526.786), 'end': np.float64(527.067), 'score': np.float64(0.692), 'speaker': 'SPEAKER_06'}, {'word': 'ob', 'start': np.float64(527.087), 'end': np.float64(527.127), 'score': np.float64(0.496), 'speaker': 'SPEAKER_06'}, {'word': 'dieses', 'start': np.float64(527.167), 'end': np.float64(527.427), 'score': np.float64(0.826), 'speaker': 'SPEAKER_06'}, {'word': 'Ministerium', 'start': np.float64(527.487), 'end': np.float64(528.128), 'score': np.float64(0.819), 'speaker': 'SPEAKER_06'}, {'word': 'konstituierend', 'start': np.float64(528.609), 'end': np.float64(529.791), 'score': np.float64(0.883), 'speaker': 'SPEAKER_06'}, {'word': 'ist,', 'start': np.float64(529.811), 'end': np.float64(529.891), 'score': np.float64(0.206), 'speaker': 'SPEAKER_06'}, {'word': 'ja,', 'start': np.float64(529.911), 'end': np.float64(530.051), 'score': np.float64(0.436), 'speaker': 'SPEAKER_06'}, {'word': 'es', 'start': np.float64(530.071), 'end': np.float64(530.211), 'score': np.float64(0.561), 'speaker': 'SPEAKER_06'}, {'word': 'ist', 'start': np.float64(530.231), 'end': np.float64(530.572), 'score': np.float64(0.827), 'speaker': 'SPEAKER_06'}, {'word': 'systemrelevant.', 'start': np.float64(530.612), 'end': np.float64(531.353), 'score': np.float64(0.88), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
531.914,535.299,Es ist ein Anstieg gegenüber 2025 geplant.,"[{'word': 'Es', 'start': np.float64(531.914), 'end': np.float64(531.994), 'score': np.float64(0.814), 'speaker': 'SPEAKER_06'}, {'word': 'ist', 'start': np.float64(532.014), 'end': np.float64(532.154), 'score': np.float64(0.931), 'speaker': 'SPEAKER_06'}, {'word': 'ein', 'start': np.float64(532.194), 'end': np.float64(532.355), 'score': np.float64(0.785), 'speaker': 'SPEAKER_06'}, {'word': 'Anstieg', 'start': np.float64(532.395), 'end': np.float64(532.775), 'score': np.float64(0.925), 'speaker': 'SPEAKER_06'}, {'word': 'gegenüber', 'start': np.float64(532.795), 'end': np.float64(533.216), 'score': np.float64(0.87), 'speaker': 'SPEAKER_06'}, {'word': '2025', 'start': np.float64(533.236), 'end': np.float64(534.237), 'score': np.float64(0.774), 'speaker': 'SPEAKER_06'}, {'word': 'geplant.', 'start': np.float64(534.277), 'end': np.float64(535.299), 'score': np.float64(0.844), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
535.319,536.2,Wissen Sie was?,"[{'word': 'Wissen', 'start': np.float64(535.319), 'end': np.float64(535.519), 'score': np.float64(0.875), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(535.559), 'end': np.float64(535.7), 'score': np.float64(0.879), 'speaker': 'SPEAKER_06'}, {'word': 'was?', 'start': np.float64(535.74), 'end': np.float64(536.2), 'score': np.float64(0.971), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
536.22,543.291,"Wenn dieses Geld dazu dient, dass die vielen Fristversäumnisse abgestellt werden, die Hunderttausende liegengebliebene","[{'word': 'Wenn', 'start': np.float64(536.22), 'end': np.float64(536.421), 'score': np.float64(0.977), 'speaker': 'SPEAKER_06'}, {'word': 'dieses', 'start': np.float64(536.441), 'end': np.float64(536.661), 'score': np.float64(0.91), 'speaker': 'SPEAKER_06'}, {'word': 'Geld', 'start': np.float64(536.701), 'end': np.float64(536.861), 'score': np.float64(0.925), 'speaker': 'SPEAKER_06'}, {'word': 'dazu', 'start': np.float64(536.901), 'end': np.float64(537.182), 'score': np.float64(0.917), 'speaker': 'SPEAKER_06'}, {'word': 'dient,', 'start': np.float64(537.242), 'end': np.float64(537.783), 'score': np.float64(0.874), 'speaker': 'SPEAKER_06'}, {'word': 'dass', 'start': np.float64(537.803), 'end': np.float64(538.163), 'score': np.float64(0.948), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(538.183), 'end': np.float64(538.324), 'score': np.float64(0.934), 'speaker': 'SPEAKER_06'}, {'word': 'vielen', 'start': np.float64(538.364), 'end': np.float64(538.584), 'score': np.float64(0.927), 'speaker': 'SPEAKER_06'}, {'word': 'Fristversäumnisse', 'start': np.float64(538.604), 'end': np.float64(540.367), 'score': np.float64(0.797), 'speaker': 'SPEAKER_06'}, {'word': 'abgestellt', 'start': np.float64(540.387), 'end': np.float64(540.847), 'score': np.float64(0.867), 'speaker': 'SPEAKER_06'}, {'word': 'werden,', 'start': np.float64(540.887), 'end': np.float64(541.168), 'score': np.float64(0.875), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(541.208), 'end': np.float64(541.268), 'score': np.float64(0.834), 'speaker': 'SPEAKER_06'}, {'word': 'Hunderttausende', 'start': np.float64(541.368), 'end': np.float64(542.049), 'score': np.float64(0.796), 'speaker': 'SPEAKER_06'}, {'word': 'liegengebliebene', 'start': np.float64(542.189), 'end': np.float64(543.291), 'score': np.float64(0.867), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
543.271,554.58," und unerledigter Fälle abgearbeitet werden und Täter endlich wirksam bestraft werden, dass die Urteile auch zu einem Rechtsfrieden in der Gesellschaft führen, dann wäre jeder Cent wirklich gut angelegt.","[{'word': 'und', 'start': np.float64(543.271), 'end': np.float64(543.893), 'score': np.float64(0.781), 'speaker': 'SPEAKER_06'}, {'word': 'unerledigter', 'start': np.float64(543.933), 'end': np.float64(544.534), 'score': np.float64(0.739), 'speaker': 'SPEAKER_06'}, {'word': 'Fälle', 'start': np.float64(544.574), 'end': np.float64(544.795), 'score': np.float64(0.992), 'speaker': 'SPEAKER_06'}, {'word': 'abgearbeitet', 'start': np.float64(544.835), 'end': np.float64(545.396), 'score': np.float64(0.95), 'speaker': 'SPEAKER_06'}, {'word': 'werden', 'start': np.float64(545.437), 'end': np.float64(546.038), 'score': np.float64(0.825), 'speaker': 'SPEAKER_06'}, {'word': 'und', 'start': np.float64(546.078), 'end': np.float64(546.259), 'score': np.float64(0.931), 'speaker': 'SPEAKER_06'}, {'word': 'Täter', 'start': np.float64(546.279), 'end': np.float64(546.559), 'score': np.float64(0.917), 'speaker': 'SPEAKER_06'}, {'word': 'endlich', 'start': np.float64(546.579), 'end': np.float64(546.981), 'score': np.float64(0.839), 'speaker': 'SPEAKER_06'}, {'word': 'wirksam', 'start': np.float64(547.001), 'end': np.float64(547.763), 'score': np.float64(0.903), 'speaker': 'SPEAKER_06'}, {'word': 'bestraft', 'start': np.float64(547.803), 'end': np.float64(548.304), 'score': np.float64(0.727), 'speaker': 'SPEAKER_06'}, {'word': 'werden,', 'start': np.float64(548.344), 'end': np.float64(548.524), 'score': np.float64(0.532), 'speaker': 'SPEAKER_06'}, {'word': 'dass', 'start': np.float64(548.545), 'end': np.float64(548.705), 'score': np.float64(0.881), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(548.745), 'end': np.float64(548.986), 'score': np.float64(0.874), 'speaker': 'SPEAKER_06'}, {'word': 'Urteile', 'start': np.float64(549.046), 'end': np.float64(549.347), 'score': np.float64(0.701), 'speaker': 'SPEAKER_06'}, {'word': 'auch', 'start': np.float64(549.367), 'end': np.float64(549.507), 'score': np.float64(0.802), 'speaker': 'SPEAKER_06'}, {'word': 'zu', 'start': np.float64(549.527), 'end': np.float64(549.607), 'score': np.float64(0.8), 'speaker': 'SPEAKER_06'}, {'word': 'einem', 'start': np.float64(549.647), 'end': np.float64(549.848), 'score': np.float64(0.98), 'speaker': 'SPEAKER_06'}, {'word': 'Rechtsfrieden', 'start': np.float64(549.908), 'end': np.float64(550.429), 'score': np.float64(0.857), 'speaker': 'SPEAKER_06'}, {'word': 'in', 'start': np.float64(550.469), 'end': np.float64(550.53), 'score': np.float64(0.448), 'speaker': 'SPEAKER_06'}, {'word': 'der', 'start': np.float64(550.57), 'end': np.float64(550.65), 'score': np.float64(0.797), 'speaker': 'SPEAKER_06'}, {'word': 'Gesellschaft', 'start': np.float64(550.69), 'end': np.float64(551.091), 'score': np.float64(0.779), 'speaker': 'SPEAKER_06'}, {'word': 'führen,', 'start': np.float64(551.131), 'end': np.float64(551.673), 'score': np.float64(0.857), 'speaker': 'SPEAKER_06'}, {'word': 'dann', 'start': np.float64(551.693), 'end': np.float64(551.853), 'score': np.float64(0.861), 'speaker': 'SPEAKER_06'}, {'word': 'wäre', 'start': np.float64(551.893), 'end': np.float64(552.134), 'score': np.float64(0.837), 'speaker': 'SPEAKER_06'}, {'word': 'jeder', 'start': np.float64(552.154), 'end': np.float64(552.414), 'score': np.float64(0.97), 'speaker': 'SPEAKER_06'}, {'word': 'Cent', 'start': np.float64(552.475), 'end': np.float64(552.996), 'score': np.float64(0.994), 'speaker': 'SPEAKER_06'}, {'word': 'wirklich', 'start': np.float64(553.036), 'end': np.float64(553.417), 'score': np.float64(0.873), 'speaker': 'SPEAKER_06'}, {'word': 'gut', 'start': np.float64(553.437), 'end': np.float64(553.698), 'score': np.float64(0.864), 'speaker': 'SPEAKER_06'}, {'word': 'angelegt.', 'start': np.float64(553.758), 'end': np.float64(554.58), 'score': np.float64(0.938), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
558.307,564.938," Und vielleicht können Sie endlich den Opferschutz, wie Sie es im Koalitionsvertrag ja angedeutet haben, deutlich verbessern.","[{'word': 'Und', 'start': np.float64(558.307), 'end': np.float64(558.668), 'score': np.float64(0.627), 'speaker': 'SPEAKER_06'}, {'word': 'vielleicht', 'start': np.float64(558.708), 'end': np.float64(559.128), 'score': np.float64(0.7), 'speaker': 'SPEAKER_06'}, {'word': 'können', 'start': np.float64(559.168), 'end': np.float64(559.469), 'score': np.float64(0.834), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(559.489), 'end': np.float64(560.01), 'score': np.float64(0.933), 'speaker': 'SPEAKER_06'}, {'word': 'endlich', 'start': np.float64(560.05), 'end': np.float64(560.37), 'score': np.float64(0.973), 'speaker': 'SPEAKER_06'}, {'word': 'den', 'start': np.float64(560.39), 'end': np.float64(560.651), 'score': np.float64(0.729), 'speaker': 'SPEAKER_06'}, {'word': 'Opferschutz,', 'start': np.float64(560.711), 'end': np.float64(561.332), 'score': np.float64(0.897), 'speaker': 'SPEAKER_06'}, {'word': 'wie', 'start': np.float64(561.352), 'end': np.float64(561.472), 'score': np.float64(0.952), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(561.512), 'end': np.float64(561.572), 'score': np.float64(0.969), 'speaker': 'SPEAKER_06'}, {'word': 'es', 'start': np.float64(561.612), 'end': np.float64(561.693), 'score': np.float64(0.702), 'speaker': 'SPEAKER_06'}, {'word': 'im', 'start': np.float64(561.733), 'end': np.float64(561.993), 'score': np.float64(0.968), 'speaker': 'SPEAKER_06'}, {'word': 'Koalitionsvertrag', 'start': np.float64(562.033), 'end': np.float64(562.874), 'score': np.float64(0.814), 'speaker': 'SPEAKER_06'}, {'word': 'ja', 'start': np.float64(562.915), 'end': np.float64(563.055), 'score': np.float64(0.621), 'speaker': 'SPEAKER_06'}, {'word': 'angedeutet', 'start': np.float64(563.095), 'end': np.float64(563.556), 'score': np.float64(0.908), 'speaker': 'SPEAKER_06'}, {'word': 'haben,', 'start': np.float64(563.596), 'end': np.float64(563.996), 'score': np.float64(0.9), 'speaker': 'SPEAKER_06'}, {'word': 'deutlich', 'start': np.float64(564.056), 'end': np.float64(564.517), 'score': np.float64(0.88), 'speaker': 'SPEAKER_06'}, {'word': 'verbessern.', 'start': np.float64(564.537), 'end': np.float64(564.938), 'score': np.float64(0.9), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
565.599,571.489,Ab Seite 53 in Ihrem Koalitionsvertrag haben Sie das Problem ja durchaus erkannt.,"[{'word': 'Ab', 'start': np.float64(565.599), 'end': np.float64(565.719), 'score': np.float64(0.904), 'speaker': 'SPEAKER_06'}, {'word': 'Seite', 'start': np.float64(565.739), 'end': np.float64(567.141), 'score': np.float64(0.842), 'speaker': 'SPEAKER_06'}, {'word': '53', 'start': np.float64(567.162), 'end': np.float64(567.242), 'score': np.float64(0.625), 'speaker': 'SPEAKER_06'}, {'word': 'in', 'start': np.float64(567.262), 'end': np.float64(567.823), 'score': np.float64(0.498), 'speaker': 'SPEAKER_06'}, {'word': 'Ihrem', 'start': np.float64(567.843), 'end': np.float64(568.123), 'score': np.float64(0.798), 'speaker': 'SPEAKER_06'}, {'word': 'Koalitionsvertrag', 'start': np.float64(568.163), 'end': np.float64(569.005), 'score': np.float64(0.861), 'speaker': 'SPEAKER_06'}, {'word': 'haben', 'start': np.float64(569.045), 'end': np.float64(569.265), 'score': np.float64(0.945), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(569.285), 'end': np.float64(569.405), 'score': np.float64(0.956), 'speaker': 'SPEAKER_06'}, {'word': 'das', 'start': np.float64(569.445), 'end': np.float64(569.565), 'score': np.float64(0.847), 'speaker': 'SPEAKER_06'}, {'word': 'Problem', 'start': np.float64(569.585), 'end': np.float64(569.866), 'score': np.float64(0.801), 'speaker': 'SPEAKER_06'}, {'word': 'ja', 'start': np.float64(570.006), 'end': np.float64(570.046), 'score': np.float64(0.482), 'speaker': 'SPEAKER_06'}, {'word': 'durchaus', 'start': np.float64(570.066), 'end': np.float64(570.427), 'score': np.float64(0.884), 'speaker': 'SPEAKER_06'}, {'word': 'erkannt.', 'start': np.float64(570.487), 'end': np.float64(571.489), 'score': np.float64(0.872), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
571.509,573.993,Sie wollen für einen handlungsfähigen Staat sorgen.,"[{'word': 'Sie', 'start': np.float64(571.509), 'end': np.float64(571.589), 'score': np.float64(0.711), 'speaker': 'SPEAKER_06'}, {'word': 'wollen', 'start': np.float64(571.629), 'end': np.float64(571.829), 'score': np.float64(0.906), 'speaker': 'SPEAKER_06'}, {'word': 'für', 'start': np.float64(571.869), 'end': np.float64(571.969), 'score': np.float64(0.873), 'speaker': 'SPEAKER_06'}, {'word': 'einen', 'start': np.float64(572.009), 'end': np.float64(572.17), 'score': np.float64(0.606), 'speaker': 'SPEAKER_06'}, {'word': 'handlungsfähigen', 'start': np.float64(572.19), 'end': np.float64(572.751), 'score': np.float64(0.878), 'speaker': 'SPEAKER_06'}, {'word': 'Staat', 'start': np.float64(572.791), 'end': np.float64(573.111), 'score': np.float64(0.82), 'speaker': 'SPEAKER_06'}, {'word': 'sorgen.', 'start': np.float64(573.131), 'end': np.float64(573.993), 'score': np.float64(0.926), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
574.013,581.084,"Denn seit Jahren schwindet das Vertrauen in die Handlungsfähigkeit und Problemlösungskompetenz öffentlicher Institutionen, schreiben Sie selbst.","[{'word': 'Denn', 'start': np.float64(574.013), 'end': np.float64(574.514), 'score': np.float64(0.958), 'speaker': 'SPEAKER_06'}, {'word': 'seit', 'start': np.float64(574.534), 'end': np.float64(574.734), 'score': np.float64(0.989), 'speaker': 'SPEAKER_06'}, {'word': 'Jahren', 'start': np.float64(574.774), 'end': np.float64(575.195), 'score': np.float64(0.81), 'speaker': 'SPEAKER_06'}, {'word': 'schwindet', 'start': np.float64(575.235), 'end': np.float64(575.535), 'score': np.float64(0.882), 'speaker': 'SPEAKER_06'}, {'word': 'das', 'start': np.float64(575.575), 'end': np.float64(575.696), 'score': np.float64(0.919), 'speaker': 'SPEAKER_06'}, {'word': 'Vertrauen', 'start': np.float64(575.736), 'end': np.float64(576.096), 'score': np.float64(0.771), 'speaker': 'SPEAKER_06'}, {'word': 'in', 'start': np.float64(576.136), 'end': np.float64(576.216), 'score': np.float64(0.773), 'speaker': 'SPEAKER_06'}, {'word': 'die', 'start': np.float64(576.256), 'end': np.float64(576.337), 'score': np.float64(0.738), 'speaker': 'SPEAKER_06'}, {'word': 'Handlungsfähigkeit', 'start': np.float64(576.377), 'end': np.float64(577.198), 'score': np.float64(0.872), 'speaker': 'SPEAKER_06'}, {'word': 'und', 'start': np.float64(577.238), 'end': np.float64(577.418), 'score': np.float64(0.914), 'speaker': 'SPEAKER_06'}, {'word': 'Problemlösungskompetenz', 'start': np.float64(577.438), 'end': np.float64(579.001), 'score': np.float64(0.947), 'speaker': 'SPEAKER_06'}, {'word': 'öffentlicher', 'start': np.float64(579.041), 'end': np.float64(579.542), 'score': np.float64(0.779), 'speaker': 'SPEAKER_06'}, {'word': 'Institutionen,', 'start': np.float64(579.582), 'end': np.float64(580.383), 'score': np.float64(0.85), 'speaker': 'SPEAKER_06'}, {'word': 'schreiben', 'start': np.float64(580.403), 'end': np.float64(580.644), 'score': np.float64(0.687), 'speaker': 'SPEAKER_06'}, {'word': 'Sie', 'start': np.float64(580.664), 'end': np.float64(580.844), 'score': np.float64(0.719), 'speaker': 'SPEAKER_06'}, {'word': 'selbst.', 'start': np.float64(580.864), 'end': np.float64(581.084), 'score': np.float64(0.769), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
581.886,584.55,Zwischenfrage Wer hat das eigentlich alles zu verantworten?,"[{'word': 'Zwischenfrage', 'start': np.float64(581.886), 'end': np.float64(582.407), 'score': np.float64(0.901), 'speaker': 'SPEAKER_06'}, {'word': 'Wer', 'start': np.float64(582.427), 'end': np.float64(582.487), 'score': np.float64(0.114), 'speaker': 'SPEAKER_06'}, {'word': 'hat', 'start': np.float64(582.507), 'end': np.float64(582.587), 'score': np.float64(0.53), 'speaker': 'SPEAKER_06'}, {'word': 'das', 'start': np.float64(582.607), 'end': np.float64(582.727), 'score': np.float64(0.695), 'speaker': 'SPEAKER_06'}, {'word': 'eigentlich', 'start': np.float64(582.747), 'end': np.float64(583.008), 'score': np.float64(0.806), 'speaker': 'SPEAKER_06'}, {'word': 'alles', 'start': np.float64(583.048), 'end': np.float64(583.208), 'score': np.float64(0.895), 'speaker': 'SPEAKER_06'}, {'word': 'zu', 'start': np.float64(583.248), 'end': np.float64(583.348), 'score': np.float64(0.984), 'speaker': 'SPEAKER_06'}, {'word': 'verantworten?', 'start': np.float64(583.388), 'end': np.float64(584.55), 'score': np.float64(0.907), 'speaker': 'SPEAKER_06'}]",SPEAKER_06
