start,end,text,words,speaker
1610.632,1618.335," Seit ich im Haushaltsausschuss sitze, sehe ich auch, was alles möglich wäre und wie sich immer wieder dagegen entschieden wird, den Menschen zu helfen.","[{'word': 'Seit', 'start': np.float64(1610.632), 'end': np.float64(1610.913), 'score': np.float64(0.742), 'speaker': 'SPEAKER_04'}, {'word': 'ich', 'start': np.float64(1610.953), 'end': np.float64(1611.033), 'score': np.float64(0.835), 'speaker': 'SPEAKER_04'}, {'word': 'im', 'start': np.float64(1611.093), 'end': np.float64(1611.174), 'score': np.float64(0.992), 'speaker': 'SPEAKER_04'}, {'word': 'Haushaltsausschuss', 'start': np.float64(1611.214), 'end': np.float64(1611.916), 'score': np.float64(0.889), 'speaker': 'SPEAKER_04'}, {'word': 'sitze,', 'start': np.float64(1611.956), 'end': np.float64(1612.237), 'score': np.float64(0.89), 'speaker': 'SPEAKER_04'}, {'word': 'sehe', 'start': np.float64(1612.257), 'end': np.float64(1612.337), 'score': np.float64(0.548), 'speaker': 'SPEAKER_04'}, {'word': 'ich', 'start': np.float64(1612.357), 'end': np.float64(1612.518), 'score': np.float64(0.957), 'speaker': 'SPEAKER_04'}, {'word': 'auch,', 'start': np.float64(1612.538), 'end': np.float64(1612.718), 'score': np.float64(0.717), 'speaker': 'SPEAKER_04'}, {'word': 'was', 'start': np.float64(1612.738), 'end': np.float64(1612.859), 'score': np.float64(0.834), 'speaker': 'SPEAKER_04'}, {'word': 'alles', 'start': np.float64(1612.879), 'end': np.float64(1613.079), 'score': np.float64(0.777), 'speaker': 'SPEAKER_04'}, {'word': 'möglich', 'start': np.float64(1613.12), 'end': np.float64(1613.42), 'score': np.float64(0.952), 'speaker': 'SPEAKER_04'}, {'word': 'wäre', 'start': np.float64(1613.461), 'end': np.float64(1614.022), 'score': np.float64(0.866), 'speaker': 'SPEAKER_04'}, {'word': 'und', 'start': np.float64(1614.042), 'end': np.float64(1614.183), 'score': np.float64(0.929), 'speaker': 'SPEAKER_04'}, {'word': 'wie', 'start': np.float64(1614.223), 'end': np.float64(1614.323), 'score': np.float64(0.99), 'speaker': 'SPEAKER_04'}, {'word': 'sich', 'start': np.float64(1614.363), 'end': np.float64(1614.664), 'score': np.float64(0.754), 'speaker': 'SPEAKER_04'}, {'word': 'immer', 'start': np.float64(1614.704), 'end': np.float64(1615.206), 'score': np.float64(0.873), 'speaker': 'SPEAKER_04'}, {'word': 'wieder', 'start': np.float64(1615.246), 'end': np.float64(1615.667), 'score': np.float64(0.778), 'speaker': 'SPEAKER_04'}, {'word': 'dagegen', 'start': np.float64(1615.707), 'end': np.float64(1616.028), 'score': np.float64(0.926), 'speaker': 'SPEAKER_04'}, {'word': 'entschieden', 'start': np.float64(1616.048), 'end': np.float64(1616.409), 'score': np.float64(0.785), 'speaker': 'SPEAKER_04'}, {'word': 'wird,', 'start': np.float64(1616.429), 'end': np.float64(1616.69), 'score': np.float64(0.949), 'speaker': 'SPEAKER_04'}, {'word': 'den', 'start': np.float64(1616.71), 'end': np.float64(1616.791), 'score': np.float64(0.29), 'speaker': 'SPEAKER_04'}, {'word': 'Menschen', 'start': np.float64(1616.811), 'end': np.float64(1617.091), 'score': np.float64(0.794), 'speaker': 'SPEAKER_04'}, {'word': 'zu', 'start': np.float64(1617.112), 'end': np.float64(1617.212), 'score': np.float64(0.966), 'speaker': 'SPEAKER_04'}, {'word': 'helfen.', 'start': np.float64(1617.252), 'end': np.float64(1618.335), 'score': np.float64(0.947), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1618.375,1618.937,Frau Prien.,"[{'word': 'Frau', 'start': np.float64(1618.375), 'end': np.float64(1618.516), 'score': np.float64(0.911), 'speaker': 'SPEAKER_04'}, {'word': 'Prien.', 'start': np.float64(1618.536), 'end': np.float64(1618.937), 'score': np.float64(0.518), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1619.71,1624.674," Selbstverständlich ist es gut, wenn die Freiwilligendienste oder einzelne Jugendwerke immer Mittel bekommen.","[{'word': 'Selbstverständlich', 'start': np.float64(1619.71), 'end': np.float64(1620.411), 'score': np.float64(0.795), 'speaker': 'SPEAKER_04'}, {'word': 'ist', 'start': np.float64(1620.451), 'end': np.float64(1620.531), 'score': np.float64(0.793), 'speaker': 'SPEAKER_04'}, {'word': 'es', 'start': np.float64(1620.571), 'end': np.float64(1620.711), 'score': np.float64(0.762), 'speaker': 'SPEAKER_04'}, {'word': 'gut,', 'start': np.float64(1620.751), 'end': np.float64(1621.011), 'score': np.float64(0.973), 'speaker': 'SPEAKER_04'}, {'word': 'wenn', 'start': np.float64(1621.031), 'end': np.float64(1621.171), 'score': np.float64(0.978), 'speaker': 'SPEAKER_04'}, {'word': 'die', 'start': np.float64(1621.191), 'end': np.float64(1621.271), 'score': np.float64(0.772), 'speaker': 'SPEAKER_04'}, {'word': 'Freiwilligendienste', 'start': np.float64(1621.311), 'end': np.float64(1622.232), 'score': np.float64(0.87), 'speaker': 'SPEAKER_04'}, {'word': 'oder', 'start': np.float64(1622.252), 'end': np.float64(1622.452), 'score': np.float64(0.834), 'speaker': 'SPEAKER_04'}, {'word': 'einzelne', 'start': np.float64(1622.493), 'end': np.float64(1622.833), 'score': np.float64(0.79), 'speaker': 'SPEAKER_04'}, {'word': 'Jugendwerke', 'start': np.float64(1622.853), 'end': np.float64(1623.273), 'score': np.float64(0.861), 'speaker': 'SPEAKER_04'}, {'word': 'immer', 'start': np.float64(1623.313), 'end': np.float64(1623.453), 'score': np.float64(0.706), 'speaker': 'SPEAKER_04'}, {'word': 'Mittel', 'start': np.float64(1623.493), 'end': np.float64(1623.694), 'score': np.float64(0.925), 'speaker': 'SPEAKER_04'}, {'word': 'bekommen.', 'start': np.float64(1623.734), 'end': np.float64(1624.674), 'score': np.float64(0.966), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1624.715,1630.019,"Aber was ist mit all den anderen Bereichen, wo Jugendliche so dringend Unterstützung brauchen?","[{'word': 'Aber', 'start': np.float64(1624.715), 'end': np.float64(1624.915), 'score': np.float64(0.868), 'speaker': 'SPEAKER_04'}, {'word': 'was', 'start': np.float64(1624.955), 'end': np.float64(1625.235), 'score': np.float64(0.973), 'speaker': 'SPEAKER_04'}, {'word': 'ist', 'start': np.float64(1625.295), 'end': np.float64(1625.595), 'score': np.float64(0.92), 'speaker': 'SPEAKER_04'}, {'word': 'mit', 'start': np.float64(1625.635), 'end': np.float64(1625.795), 'score': np.float64(0.988), 'speaker': 'SPEAKER_04'}, {'word': 'all', 'start': np.float64(1625.836), 'end': np.float64(1625.956), 'score': np.float64(0.66), 'speaker': 'SPEAKER_04'}, {'word': 'den', 'start': np.float64(1625.976), 'end': np.float64(1626.096), 'score': np.float64(0.985), 'speaker': 'SPEAKER_04'}, {'word': 'anderen', 'start': np.float64(1626.136), 'end': np.float64(1626.376), 'score': np.float64(0.81), 'speaker': 'SPEAKER_04'}, {'word': 'Bereichen,', 'start': np.float64(1626.416), 'end': np.float64(1626.957), 'score': np.float64(0.8), 'speaker': 'SPEAKER_04'}, {'word': 'wo', 'start': np.float64(1626.997), 'end': np.float64(1627.137), 'score': np.float64(0.904), 'speaker': 'SPEAKER_04'}, {'word': 'Jugendliche', 'start': np.float64(1627.157), 'end': np.float64(1627.697), 'score': np.float64(0.778), 'speaker': 'SPEAKER_04'}, {'word': 'so', 'start': np.float64(1627.737), 'end': np.float64(1627.917), 'score': np.float64(0.971), 'speaker': 'SPEAKER_04'}, {'word': 'dringend', 'start': np.float64(1627.957), 'end': np.float64(1628.218), 'score': np.float64(0.863), 'speaker': 'SPEAKER_04'}, {'word': 'Unterstützung', 'start': np.float64(1628.238), 'end': np.float64(1628.718), 'score': np.float64(0.761), 'speaker': 'SPEAKER_04'}, {'word': 'brauchen?', 'start': np.float64(1628.758), 'end': np.float64(1630.019), 'score': np.float64(0.826), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1630.039,1633.883,46 Prozent der jungen Menschen in Deutschland fühlen sich einsam.,"[{'word': '46', 'start': np.float64(1630.039), 'end': np.float64(1630.38), 'score': np.float64(0.59), 'speaker': 'SPEAKER_04'}, {'word': 'Prozent', 'start': np.float64(1630.4), 'end': np.float64(1631.22), 'score': np.float64(0.397), 'speaker': 'SPEAKER_04'}, {'word': 'der', 'start': np.float64(1631.26), 'end': np.float64(1631.381), 'score': np.float64(0.905), 'speaker': 'SPEAKER_04'}, {'word': 'jungen', 'start': np.float64(1631.421), 'end': np.float64(1631.581), 'score': np.float64(0.722), 'speaker': 'SPEAKER_04'}, {'word': 'Menschen', 'start': np.float64(1631.621), 'end': np.float64(1631.861), 'score': np.float64(0.738), 'speaker': 'SPEAKER_04'}, {'word': 'in', 'start': np.float64(1631.901), 'end': np.float64(1632.001), 'score': np.float64(0.708), 'speaker': 'SPEAKER_04'}, {'word': 'Deutschland', 'start': np.float64(1632.021), 'end': np.float64(1632.461), 'score': np.float64(0.676), 'speaker': 'SPEAKER_04'}, {'word': 'fühlen', 'start': np.float64(1632.502), 'end': np.float64(1632.682), 'score': np.float64(0.922), 'speaker': 'SPEAKER_04'}, {'word': 'sich', 'start': np.float64(1632.722), 'end': np.float64(1632.902), 'score': np.float64(0.98), 'speaker': 'SPEAKER_04'}, {'word': 'einsam.', 'start': np.float64(1632.942), 'end': np.float64(1633.883), 'score': np.float64(0.936), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1633.903,1638.987,"Und genau diese jungen Menschen haben häufiger das Gefühl, Politik nehme ihre Sorgen nicht ernst.","[{'word': 'Und', 'start': np.float64(1633.903), 'end': np.float64(1634.083), 'score': np.float64(0.714), 'speaker': 'SPEAKER_04'}, {'word': 'genau', 'start': np.float64(1634.103), 'end': np.float64(1634.343), 'score': np.float64(0.892), 'speaker': 'SPEAKER_04'}, {'word': 'diese', 'start': np.float64(1634.383), 'end': np.float64(1634.563), 'score': np.float64(0.876), 'speaker': 'SPEAKER_04'}, {'word': 'jungen', 'start': np.float64(1634.603), 'end': np.float64(1634.764), 'score': np.float64(0.836), 'speaker': 'SPEAKER_04'}, {'word': 'Menschen', 'start': np.float64(1634.804), 'end': np.float64(1635.144), 'score': np.float64(0.755), 'speaker': 'SPEAKER_04'}, {'word': 'haben', 'start': np.float64(1635.184), 'end': np.float64(1635.424), 'score': np.float64(0.959), 'speaker': 'SPEAKER_04'}, {'word': 'häufiger', 'start': np.float64(1635.464), 'end': np.float64(1635.764), 'score': np.float64(0.817), 'speaker': 'SPEAKER_04'}, {'word': 'das', 'start': np.float64(1635.804), 'end': np.float64(1635.965), 'score': np.float64(0.936), 'speaker': 'SPEAKER_04'}, {'word': 'Gefühl,', 'start': np.float64(1636.005), 'end': np.float64(1636.505), 'score': np.float64(0.842), 'speaker': 'SPEAKER_04'}, {'word': 'Politik', 'start': np.float64(1636.525), 'end': np.float64(1637.046), 'score': np.float64(0.981), 'speaker': 'SPEAKER_04'}, {'word': 'nehme', 'start': np.float64(1637.086), 'end': np.float64(1637.246), 'score': np.float64(0.715), 'speaker': 'SPEAKER_04'}, {'word': 'ihre', 'start': np.float64(1637.286), 'end': np.float64(1637.426), 'score': np.float64(0.73), 'speaker': 'SPEAKER_04'}, {'word': 'Sorgen', 'start': np.float64(1637.466), 'end': np.float64(1637.686), 'score': np.float64(0.849), 'speaker': 'SPEAKER_04'}, {'word': 'nicht', 'start': np.float64(1637.726), 'end': np.float64(1637.926), 'score': np.float64(0.751), 'speaker': 'SPEAKER_04'}, {'word': 'ernst.', 'start': np.float64(1637.966), 'end': np.float64(1638.987), 'score': np.float64(0.837), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1639.007,1641.67,Und was macht die Regierung mit dieser Situation?,"[{'word': 'Und', 'start': np.float64(1639.007), 'end': np.float64(1639.168), 'score': np.float64(0.747), 'speaker': 'SPEAKER_04'}, {'word': 'was', 'start': np.float64(1639.228), 'end': np.float64(1639.388), 'score': np.float64(0.985), 'speaker': 'SPEAKER_04'}, {'word': 'macht', 'start': np.float64(1639.408), 'end': np.float64(1639.588), 'score': np.float64(0.823), 'speaker': 'SPEAKER_04'}, {'word': 'die', 'start': np.float64(1639.608), 'end': np.float64(1639.688), 'score': np.float64(0.606), 'speaker': 'SPEAKER_04'}, {'word': 'Regierung', 'start': np.float64(1639.728), 'end': np.float64(1640.108), 'score': np.float64(0.913), 'speaker': 'SPEAKER_04'}, {'word': 'mit', 'start': np.float64(1640.148), 'end': np.float64(1640.269), 'score': np.float64(0.975), 'speaker': 'SPEAKER_04'}, {'word': 'dieser', 'start': np.float64(1640.309), 'end': np.float64(1640.489), 'score': np.float64(0.699), 'speaker': 'SPEAKER_04'}, {'word': 'Situation?', 'start': np.float64(1640.529), 'end': np.float64(1641.67), 'score': np.float64(0.905), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1641.71,1643.471,Sie kürzt bei den Jugendangeboten.,"[{'word': 'Sie', 'start': np.float64(1641.71), 'end': np.float64(1641.87), 'score': np.float64(0.737), 'speaker': 'SPEAKER_04'}, {'word': 'kürzt', 'start': np.float64(1641.91), 'end': np.float64(1642.19), 'score': np.float64(0.985), 'speaker': 'SPEAKER_04'}, {'word': 'bei', 'start': np.float64(1642.21), 'end': np.float64(1642.31), 'score': np.float64(0.929), 'speaker': 'SPEAKER_04'}, {'word': 'den', 'start': np.float64(1642.35), 'end': np.float64(1642.43), 'score': np.float64(0.834), 'speaker': 'SPEAKER_04'}, {'word': 'Jugendangeboten.', 'start': np.float64(1642.45), 'end': np.float64(1643.471), 'score': np.float64(0.812), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1643.511,1645.613,"Sie friert Mittel ein, wo Preise steigen.","[{'word': 'Sie', 'start': np.float64(1643.511), 'end': np.float64(1643.612), 'score': np.float64(0.908), 'speaker': 'SPEAKER_04'}, {'word': 'friert', 'start': np.float64(1643.672), 'end': np.float64(1643.892), 'score': np.float64(0.934), 'speaker': 'SPEAKER_04'}, {'word': 'Mittel', 'start': np.float64(1643.932), 'end': np.float64(1644.212), 'score': np.float64(0.914), 'speaker': 'SPEAKER_04'}, {'word': 'ein,', 'start': np.float64(1644.232), 'end': np.float64(1644.512), 'score': np.float64(0.456), 'speaker': 'SPEAKER_04'}, {'word': 'wo', 'start': np.float64(1644.532), 'end': np.float64(1644.652), 'score': np.float64(0.911), 'speaker': 'SPEAKER_04'}, {'word': 'Preise', 'start': np.float64(1644.672), 'end': np.float64(1644.973), 'score': np.float64(0.821), 'speaker': 'SPEAKER_04'}, {'word': 'steigen.', 'start': np.float64(1645.013), 'end': np.float64(1645.613), 'score': np.float64(0.876), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1645.633,1649.717,"Sie lässt Träger im Regen stehen, die Prävention, Beratung und Schutzarbeit leisten.","[{'word': 'Sie', 'start': np.float64(1645.633), 'end': np.float64(1645.733), 'score': np.float64(0.891), 'speaker': 'SPEAKER_04'}, {'word': 'lässt', 'start': np.float64(1645.753), 'end': np.float64(1645.934), 'score': np.float64(0.705), 'speaker': 'SPEAKER_04'}, {'word': 'Träger', 'start': np.float64(1645.954), 'end': np.float64(1646.194), 'score': np.float64(0.834), 'speaker': 'SPEAKER_04'}, {'word': 'im', 'start': np.float64(1646.234), 'end': np.float64(1646.314), 'score': np.float64(0.863), 'speaker': 'SPEAKER_04'}, {'word': 'Regen', 'start': np.float64(1646.354), 'end': np.float64(1646.554), 'score': np.float64(0.866), 'speaker': 'SPEAKER_04'}, {'word': 'stehen,', 'start': np.float64(1646.594), 'end': np.float64(1647.035), 'score': np.float64(0.817), 'speaker': 'SPEAKER_04'}, {'word': 'die', 'start': np.float64(1647.055), 'end': np.float64(1647.115), 'score': np.float64(0.663), 'speaker': 'SPEAKER_04'}, {'word': 'Prävention,', 'start': np.float64(1647.155), 'end': np.float64(1647.935), 'score': np.float64(0.933), 'speaker': 'SPEAKER_04'}, {'word': 'Beratung', 'start': np.float64(1647.975), 'end': np.float64(1648.476), 'score': np.float64(0.996), 'speaker': 'SPEAKER_04'}, {'word': 'und', 'start': np.float64(1648.496), 'end': np.float64(1648.596), 'score': np.float64(0.676), 'speaker': 'SPEAKER_04'}, {'word': 'Schutzarbeit', 'start': np.float64(1648.616), 'end': np.float64(1649.116), 'score': np.float64(0.851), 'speaker': 'SPEAKER_04'}, {'word': 'leisten.', 'start': np.float64(1649.177), 'end': np.float64(1649.717), 'score': np.float64(0.958), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1649.697,1657.652," Die Jugendmigrationsdienste leisten seit Jahren wertvolle Arbeit, aber bekommen keine Planungssicherheit, sondern faktisch Kürzungen.","[{'word': 'Die', 'start': np.float64(1649.697), 'end': np.float64(1650.639), 'score': np.float64(0.598), 'speaker': 'SPEAKER_04'}, {'word': 'Jugendmigrationsdienste', 'start': np.float64(1650.659), 'end': np.float64(1651.841), 'score': np.float64(0.844), 'speaker': 'SPEAKER_04'}, {'word': 'leisten', 'start': np.float64(1651.881), 'end': np.float64(1652.142), 'score': np.float64(0.967), 'speaker': 'SPEAKER_04'}, {'word': 'seit', 'start': np.float64(1652.182), 'end': np.float64(1652.362), 'score': np.float64(0.848), 'speaker': 'SPEAKER_04'}, {'word': 'Jahren', 'start': np.float64(1652.402), 'end': np.float64(1652.823), 'score': np.float64(0.841), 'speaker': 'SPEAKER_04'}, {'word': 'wertvolle', 'start': np.float64(1652.863), 'end': np.float64(1653.304), 'score': np.float64(0.96), 'speaker': 'SPEAKER_04'}, {'word': 'Arbeit,', 'start': np.float64(1653.344), 'end': np.float64(1653.945), 'score': np.float64(0.921), 'speaker': 'SPEAKER_04'}, {'word': 'aber', 'start': np.float64(1653.985), 'end': np.float64(1654.165), 'score': np.float64(0.854), 'speaker': 'SPEAKER_04'}, {'word': 'bekommen', 'start': np.float64(1654.206), 'end': np.float64(1654.546), 'score': np.float64(0.91), 'speaker': 'SPEAKER_04'}, {'word': 'keine', 'start': np.float64(1654.586), 'end': np.float64(1654.767), 'score': np.float64(0.785), 'speaker': 'SPEAKER_04'}, {'word': 'Planungssicherheit,', 'start': np.float64(1654.787), 'end': np.float64(1655.708), 'score': np.float64(0.735), 'speaker': 'SPEAKER_04'}, {'word': 'sondern', 'start': np.float64(1655.728), 'end': np.float64(1656.029), 'score': np.float64(0.847), 'speaker': 'SPEAKER_04'}, {'word': 'faktisch', 'start': np.float64(1656.069), 'end': np.float64(1656.51), 'score': np.float64(0.798), 'speaker': 'SPEAKER_04'}, {'word': 'Kürzungen.', 'start': np.float64(1656.53), 'end': np.float64(1657.652), 'score': np.float64(0.841), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1657.672,1661.399,Die unabhängigen Stellen für die Aufklärung von Kindesmissbrauch sind unterfinanziert.,"[{'word': 'Die', 'start': np.float64(1657.672), 'end': np.float64(1657.752), 'score': np.float64(0.821), 'speaker': 'SPEAKER_04'}, {'word': 'unabhängigen', 'start': np.float64(1657.792), 'end': np.float64(1658.273), 'score': np.float64(0.804), 'speaker': 'SPEAKER_04'}, {'word': 'Stellen', 'start': np.float64(1658.313), 'end': np.float64(1658.554), 'score': np.float64(0.943), 'speaker': 'SPEAKER_04'}, {'word': 'für', 'start': np.float64(1658.614), 'end': np.float64(1658.754), 'score': np.float64(0.707), 'speaker': 'SPEAKER_04'}, {'word': 'die', 'start': np.float64(1658.995), 'end': np.float64(1659.055), 'score': np.float64(0.009), 'speaker': 'SPEAKER_04'}, {'word': 'Aufklärung', 'start': np.float64(1659.075), 'end': np.float64(1659.275), 'score': np.float64(0.0), 'speaker': 'SPEAKER_04'}, {'word': 'von', 'start': np.float64(1659.295), 'end': np.float64(1659.355), 'score': np.float64(0.267), 'speaker': 'SPEAKER_04'}, {'word': 'Kindesmissbrauch', 'start': np.float64(1659.375), 'end': np.float64(1660.037), 'score': np.float64(0.762), 'speaker': 'SPEAKER_04'}, {'word': 'sind', 'start': np.float64(1660.057), 'end': np.float64(1660.217), 'score': np.float64(0.626), 'speaker': 'SPEAKER_04'}, {'word': 'unterfinanziert.', 'start': np.float64(1660.257), 'end': np.float64(1661.399), 'score': np.float64(0.885), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1661.459,1663.223,"Frau Prym, Sie wissen das.","[{'word': 'Frau', 'start': np.float64(1661.459), 'end': np.float64(1661.62), 'score': np.float64(0.962), 'speaker': 'SPEAKER_04'}, {'word': 'Prym,', 'start': np.float64(1661.66), 'end': np.float64(1662.221), 'score': np.float64(0.86), 'speaker': 'SPEAKER_04'}, {'word': 'Sie', 'start': np.float64(1662.241), 'end': np.float64(1662.361), 'score': np.float64(0.859), 'speaker': 'SPEAKER_04'}, {'word': 'wissen', 'start': np.float64(1662.381), 'end': np.float64(1662.642), 'score': np.float64(0.877), 'speaker': 'SPEAKER_04'}, {'word': 'das.', 'start': np.float64(1662.662), 'end': np.float64(1663.223), 'score': np.float64(0.846), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1663.243,1664.806,Und die eigentliche Tragödie?,"[{'word': 'Und', 'start': np.float64(1663.243), 'end': np.float64(1663.383), 'score': np.float64(0.834), 'speaker': 'SPEAKER_04'}, {'word': 'die', 'start': np.float64(1663.403), 'end': np.float64(1663.523), 'score': np.float64(0.521), 'speaker': 'SPEAKER_04'}, {'word': 'eigentliche', 'start': np.float64(1663.543), 'end': np.float64(1663.904), 'score': np.float64(0.905), 'speaker': 'SPEAKER_04'}, {'word': 'Tragödie?', 'start': np.float64(1663.944), 'end': np.float64(1664.806), 'score': np.float64(0.898), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1664.826,1666.609,"Sie wissen das, und Sie tun nichts.","[{'word': 'Sie', 'start': np.float64(1664.826), 'end': np.float64(1664.946), 'score': np.float64(0.66), 'speaker': 'SPEAKER_04'}, {'word': 'wissen', 'start': np.float64(1664.986), 'end': np.float64(1665.246), 'score': np.float64(0.989), 'speaker': 'SPEAKER_04'}, {'word': 'das,', 'start': np.float64(1665.287), 'end': np.float64(1665.747), 'score': np.float64(0.912), 'speaker': 'SPEAKER_04'}, {'word': 'und', 'start': np.float64(1665.767), 'end': np.float64(1665.868), 'score': np.float64(0.792), 'speaker': 'SPEAKER_04'}, {'word': 'Sie', 'start': np.float64(1665.888), 'end': np.float64(1666.008), 'score': np.float64(0.821), 'speaker': 'SPEAKER_04'}, {'word': 'tun', 'start': np.float64(1666.048), 'end': np.float64(1666.208), 'score': np.float64(0.951), 'speaker': 'SPEAKER_04'}, {'word': 'nichts.', 'start': np.float64(1666.248), 'end': np.float64(1666.609), 'score': np.float64(0.803), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1671.972,1675.297, Besonders hart trifft es das Projekt Respektland.,"[{'word': 'Besonders', 'start': np.float64(1671.972), 'end': np.float64(1672.553), 'score': np.float64(0.823), 'speaker': 'SPEAKER_04'}, {'word': 'hart', 'start': np.float64(1672.593), 'end': np.float64(1672.893), 'score': np.float64(0.862), 'speaker': 'SPEAKER_04'}, {'word': 'trifft', 'start': np.float64(1672.933), 'end': np.float64(1673.114), 'score': np.float64(0.843), 'speaker': 'SPEAKER_04'}, {'word': 'es', 'start': np.float64(1673.154), 'end': np.float64(1673.254), 'score': np.float64(0.691), 'speaker': 'SPEAKER_04'}, {'word': 'das', 'start': np.float64(1673.294), 'end': np.float64(1673.414), 'score': np.float64(0.865), 'speaker': 'SPEAKER_04'}, {'word': 'Projekt', 'start': np.float64(1673.434), 'end': np.float64(1673.835), 'score': np.float64(0.778), 'speaker': 'SPEAKER_04'}, {'word': 'Respektland.', 'start': np.float64(1673.875), 'end': np.float64(1675.297), 'score': np.float64(0.888), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
1675.317,1680.183,"Dort wird eine enorm wichtige Arbeit geleistet, zum Beispiel in der Antidiskriminierungsberatung.","[{'word': 'Dort', 'start': np.float64(1675.317), 'end': np.float64(1675.537), 'score': np.float64(0.903), 'speaker': 'SPEAKER_04'}, {'word': 'wird', 'start': np.float64(1675.557), 'end': np.float64(1675.697), 'score': np.float64(0.925), 'speaker': 'SPEAKER_04'}, {'word': 'eine', 'start': np.float64(1675.737), 'end': np.float64(1675.877), 'score': np.float64(0.813), 'speaker': 'SPEAKER_04'}, {'word': 'enorm', 'start': np.float64(1675.938), 'end': np.float64(1676.178), 'score': np.float64(0.924), 'speaker': 'SPEAKER_04'}, {'word': 'wichtige', 'start': np.float64(1676.218), 'end': np.float64(1676.498), 'score': np.float64(0.89), 'speaker': 'SPEAKER_04'}, {'word': 'Arbeit', 'start': np.float64(1676.538), 'end': np.float64(1676.759), 'score': np.float64(0.803), 'speaker': 'SPEAKER_04'}, {'word': 'geleistet,', 'start': np.float64(1676.799), 'end': np.float64(1677.56), 'score': np.float64(0.795), 'speaker': 'SPEAKER_04'}, {'word': 'zum', 'start': np.float64(1677.58), 'end': np.float64(1677.72), 'score': np.float64(0.919), 'speaker': 'SPEAKER_04'}, {'word': 'Beispiel', 'start': np.float64(1677.74), 'end': np.float64(1678.181), 'score': np.float64(0.882), 'speaker': 'SPEAKER_04'}, {'word': 'in', 'start': np.float64(1678.221), 'end': np.float64(1678.281), 'score': np.float64(0.98), 'speaker': 'SPEAKER_04'}, {'word': 'der', 'start': np.float64(1678.301), 'end': np.float64(1678.361), 'score': np.float64(0.968), 'speaker': 'SPEAKER_04'}, {'word': 'Antidiskriminierungsberatung.', 'start': np.float64(1678.401), 'end': np.float64(1680.183), 'score': np.float64(0.848), 'speaker': 'SPEAKER_04'}]",SPEAKER_04
